ax,ay,az,gx,gy,gz,thetaG,phiG,thetaA,phiA,theta,phi
-0.0544433593,0.0083007812,-1.0285644531,-3.0152671337,-2.5648853778,-14.9389314651,-72.7018890380,59.0607757568,-14.9389314651,3.0298199653,-5.5791373252,3.0932672023
-0.0537109375,0.0019531250,-1.0290527343,-2.7404580116,-1.5801526069,-13.7175569534,-72.8389129638,58.9817695617,-13.7175569534,2.9878108978,-5.5996651649,3.0137307643
-0.0566406250,0.0219726562,-1.0268554687,-2.5648853778,-1.2977099418,-11.4961833953,-72.9671554565,58.9168853759,-11.4961833953,3.1564743518,-5.5888719558,2.9529979705
-0.0490722656,0.0292968750,-1.0261230468,-2.0916030406,-2.6488549709,-2.5648853778,-73.0717391967,58.7844429016,-2.5648853778,2.7368557453,-5.5469121932,2.8188812255
-0.0544433593,0.0239257812,-1.0388183593,-2.0763359069,-2.1297709941,8.0305347442,-73.1755523681,58.6779556274,8.0305347442,2.9992718696,-5.5113630294,2.7181303501
-0.0510253906,0.0021972656,-1.0175781250,-2.2671756744,-2.3969466686,8.5038166046,-73.2889099121,58.5581092834,8.5038166046,2.8706259727,-5.5097560882,2.6037299633
-0.0551757812,0.0041503906,-1.0397949218,-1.2977099418,-3.1832060813,9.1526718139,-73.3537979125,58.3989486694,9.1526718139,3.0374760627,-5.4585814476,2.4564278125
-0.0520019531,0.0046386718,-1.0285644531,-1.8396945953,-1.2366411685,9.0229005813,-73.4457855224,58.3371162414,9.0229005813,2.8942551612,-5.4343938827,2.4045891761
-0.0490722656,0.0104980468,-1.0292968750,-1.7251908779,-1.9160305023,8.6030530929,-73.5320434570,58.2413139343,8.6030530929,2.7293975353,-5.3985662460,2.3171997070
-0.0512695312,0.0034179687,-1.0336914062,-2.0305342674,-2.5725190639,8.0305347442,-73.6335678100,58.1126861572,8.0305347442,2.8394420623,-5.3863072395,2.2015912532
-0.0495605468,-0.0302734375,-1.0292968750,-0.8396946907,-1.5801526069,3.5801527500,-73.6755523681,58.0336799621,3.5801527500,2.7554676532,-5.3533806800,2.1352412700
-0.0522460937,-0.0041503906,-1.0407714843,-1.7099236488,-1.1297709941,-1.2900763702,-73.7610473632,57.9771919250,-1.2900763702,2.8737781524,-5.3346629142,2.0946533679
-0.0527343750,0.0129394531,-1.0200195312,-0.9694656372,0.6030534744,0.4809160232,-73.8095169067,58.0073432922,0.4809160232,2.9592836380,-5.2609572410,2.1414957046
-0.0483398437,0.0124511718,-1.0229492187,-1.5267175674,-1.1984733390,-0.9312976837,-73.8858489990,57.9474182128,-0.9312976837,2.7053205966,-5.2166156768,2.0940470695
-0.0493164062,0.0039062500,-1.0419921875,-2.2366411685,-0.9389312744,-0.1450381755,-73.9976806640,57.9004707336,-0.1450381755,2.7097086906,-5.2175879478,2.0603528022
-0.0456542968,0.0173339843,-1.0351562500,-2.0381679534,1.0152671337,1.4274809360,-74.0995864868,57.9512329101,1.4274809360,2.5249702930,-5.1939377784,2.1193933486
-0.0437011718,-0.0126953125,-1.0288085937,-1.9923664093,-1.8473281860,-2.8396947860,-74.1992034912,57.8588676452,-2.8396947860,2.4321317672,-5.2018117904,2.0351290702
-0.0534667968,0.0031738281,-1.0358886718,-2.5038168430,1.8625954627,-4.7480916976,-74.3243942260,57.9519958496,-4.7480916976,2.9546535491,-5.2169566154,2.1447868347
-0.0310058593,0.0859375000,-1.0295410156,-2.7862596511,0.0763358783,5.7786259651,-74.4637069702,57.9558143615,5.7786259651,1.7190347671,-5.1537575721,2.1400122642
-0.0546875000,0.0026855468,-1.0524902343,-0.8549617767,-1.9160305023,26.6106872558,-74.5064544677,57.8600120544,26.6106872558,2.9744100570,-5.0896553993,2.0628147125
-0.0502929687,-0.0405273437,-0.9890136718,-2.9160306930,6.4809160232,23.6870231628,-74.6522521972,58.1840591430,23.6870231628,2.9086400985,-5.1776180267,2.3972961902
-0.0524902343,-0.0373535156,-1.0361328125,-1.2900763702,-3.0000000000,-0.8549617767,-74.7167587280,58.0340576171,-0.8549617767,2.8982315063,-5.1785202026,2.2603147029
-0.0578613281,-0.0546875000,-1.0573730468,-2.6183207035,1.1603053808,-28.6259536743,-74.8476715087,58.0920715332,-28.6259536743,3.1280303001,-5.2623734474,2.3345241546
-0.0507812500,-0.0297851562,-0.9785156250,-2.5572519302,1.5114503860,-30.3053436279,-74.9755325317,58.1676445007,-30.3053436279,2.9693958282,-5.3172540664,2.4212827682
-0.0559082031,0.1179199218,-1.0627441406,-1.7557251453,-0.3282442569,-15.6183204650,-75.0633163452,58.1512336730,-15.6183204650,2.9930707931,-5.1704821586,2.4166345596
-0.0505371093,0.0151367187,-1.0202636718,-3.1984732151,4.9160304069,8.4732828140,-75.2232437133,58.3970336914,8.4732828140,2.8354244232,-5.2068190574,2.6658959388
-0.0517578125,0.0249023437,-1.0034179687,-1.5954198837,0.0305343508,24.9083976745,-75.3030166625,58.3985595703,24.9083976745,2.9518783569,-5.1524634361,2.6731119155
-0.0546875000,-0.0114746093,-1.0573730468,-0.5343511581,-0.5114503860,20.4351139068,-75.3297348022,58.3729858398,20.4351139068,2.9605348587,-5.0880160331,2.6537995338
-0.0485839843,0.0219726562,-0.9963378906,-3.4809160232,5.4580154418,18.8702297210,-75.5037841796,58.6458854675,18.8702297210,2.7910001277,-5.1315836906,2.9239864349
-0.0524902343,-0.0078125000,-1.0200195312,-0.7251908302,-3.8167939186,16.8015270233,-75.5400466918,58.4550476074,16.8015270233,2.9457576751,-5.0732517242,2.7373988628
-0.0554199218,0.0146484375,-1.0925292968,-1.9694656372,4.4580154418,17.6259536743,-75.6385192871,58.6779479980,17.6259536743,2.9036510467,-5.0529465675,2.9591667175
-0.0544433593,-0.0251464843,-1.0112304687,-4.0152673721,1.1679389476,8.3740453720,-75.8392791748,58.7363433837,8.3740453720,3.0808060169,-5.1770844459,3.0188288688
-0.0529785156,-0.0437011718,-1.0366210937,-0.7099236965,-5.5114502906,-13.2213745117,-75.8747787475,58.4607696533,-13.2213745117,2.9230737686,-5.1565465927,2.7468526363
-0.0539550781,0.0102539062,-1.0668945312,-3.1526718139,2.2213740348,-24.1068706512,-76.0324096679,58.5718383789,-24.1068706512,2.8949672698,-5.1968975067,2.8586621284
-0.0458984375,-0.0097656250,-0.9572753906,-5.5648856163,-0.9541984558,-29.2671756744,-76.3106536865,58.5241279602,-29.2671756744,2.7449133396,-5.3773155212,2.8096313476
-0.0534667968,0.0244140625,-1.0493164062,-1.2977099418,-2.3511450290,-24.8625946044,-76.3755416870,58.4065704345,-24.8625946044,2.9161350250,-5.3067350387,2.6965553760
-0.0522460937,0.0456542968,-1.0454101562,-4.2213740348,2.3740458488,-13.9389314651,-76.5866088867,58.5252723693,-13.9389314651,2.8583509445,-5.3574981689,2.8161193847
-0.0546875000,0.0449218750,-1.0039062500,-2.2748091220,-1.8244275093,9.5954198837,-76.7003479003,58.4340515136,9.5954198837,3.1149780750,-5.3106474876,2.7326996326
-0.0524902343,0.0187988281,-1.0454101562,-0.1984732818,-3.2748091220,17.7709922790,-76.7102737426,58.2703094482,17.7709922790,2.8739536285,-5.1935815811,2.5750591754
-0.0485839843,-0.0026855468,-1.0346679687,-3.9847328186,0.0381679391,12.5954198837,-76.9095077514,58.2722167968,12.5954198837,2.6884033679,-5.2879333496,2.5791964530
-0.0515136718,0.0083007812,-1.0051269531,-1.4351144790,-1.2061069011,15.0381679534,-76.9812622070,58.2119102478,15.0381679534,2.9337942123,-5.2430448532,2.5271892547
-0.0510253906,-0.0014648437,-1.0759277343,-2.4732823371,-1.2671755552,3.5267176628,-77.1049270629,58.1485519409,3.5267176628,2.7151899337,-5.2609329223,2.4688577651
-0.0529785156,-0.0314941406,-1.0261230468,-4.5190839767,-0.8396946907,-14.2290077209,-77.3308792114,58.1065673828,-14.2290077209,2.9541563987,-5.4122619628,2.4374186992
-0.0537109375,-0.0017089843,-1.0185546875,0.4580152511,-5.1297707557,-15.1984729766,-77.3079757690,57.8500785827,-15.1984729766,3.0185496807,-5.2834944725,2.1976823806
-0.0485839843,0.0278320312,-1.0441894531,-2.0229008197,-0.5419847488,1.2595419883,-77.4091186523,57.8229789733,1.2595419883,2.6629889011,-5.2464437484,2.1804313659
-0.0444335937,0.0710449218,-1.0124511718,-2.8015268325,-1.6335878372,11.6259546279,-77.5491943359,57.7412986755,11.6259546279,2.5067796707,-5.1985878944,2.1069126129
-0.0502929687,-0.0527343750,-1.0307617187,-2.4580152034,-5.0305342674,0.5648855209,-77.6720962524,57.4897727966,0.5648855209,2.7897198200,-5.2735643386,1.8740725517
-0.0742187500,-0.0156250000,-1.0136718750,-4.6412215232,-1.6793893814,-1.8473281860,-77.9041595458,57.4058036804,-1.8473281860,4.1870989799,-5.4131278991,1.8380431175
-0.0793457031,-0.0019531250,-1.0161132812,-0.6564885139,-3.8167939186,0.0076335878,-77.9369812011,57.2149658203,0.0076335878,4.4650130271,-5.3392291069,1.7035596370
-0.0473632812,0.0227050781,-1.0349121093,-2.5038168430,-1.2290076017,-10.7480916976,-78.0621719360,57.1535148620,-10.7480916976,2.6197125911,-5.3300213813,1.6616613864
-0.0600585937,0.0456542968,-1.0415039062,-3.9312977790,-2.2595419883,-4.8473281860,-78.2587356567,57.0405387878,-4.8473281860,3.2971618175,-5.3659381866,1.5836538314
-0.0930175781,-0.0158691406,-1.0156250000,-1.9160305023,-2.4351146221,17.2213745117,-78.3545379638,56.9187812805,17.2213745117,5.2322888374,-5.3703336715,1.5373058319
-0.0817871093,-0.0202636718,-1.0227050781,-1.0076335668,-3.7938930988,14.9389314651,-78.4049224853,56.7290878295,14.9389314651,4.5713973045,-5.3349308967,1.4120869636
-0.0908203125,0.0532226562,-1.0383300781,-1.3893129825,-3.8320610046,12.6564884185,-78.4743881225,56.5374832153,12.6564884185,4.9922857284,-5.2378454208,1.2959200096
-0.1101074218,-0.0280761718,-1.0112304687,-1.9923664093,-4.4656486511,6.4656486511,-78.5740051269,56.3142013549,6.4656486511,6.2117724418,-5.2623353004,1.1754201650
-0.1069335937,-0.0029296875,-1.0151367187,-1.0763359069,-4.7328243255,-2.1297709941,-78.6278228759,56.0775604248,-2.1297709941,6.0132851600,-5.2131180763,1.0402690172
-0.1083984375,0.0344238281,-1.0407714843,-0.4580152511,-5.3435115814,8.2748088836,-78.6507263183,55.8103866577,8.2748088836,5.9428057670,-5.0936145782,0.8764877319
-0.1271972656,-0.0009765625,-1.0244140625,-2.6793892383,-7.1297707557,9.4809160232,-78.7846984863,55.4538993835,9.4809160232,7.0779519081,-5.1241159439,0.6511582374
-0.1271972656,0.0231933593,-1.0131835937,0.4045801639,-8.1068706512,23.7480907440,-78.7644729614,55.0485572814,23.7480907440,7.1537461280,-4.9757866859,0.3839733123
-0.1398925781,-0.0517578125,-1.0334472656,0.6030534744,-9.7404584884,17.8549613952,-78.7343215942,54.5615348815,17.8549613952,7.6994519233,-4.9035463333,0.0530003833
-0.1533203125,-0.0021972656,-1.0231933593,-3.7786259651,-9.9694652557,-27.0152664184,-78.9232559204,54.0630607604,-27.0152664184,8.5220565795,-4.9930620193,-0.2661223173
-0.1337890625,0.0681152343,-1.0302734375,1.5877862930,-9.9770994186,-3.1145038604,-78.8438644409,53.5642051696,-3.1145038604,7.3829617500,-4.7403769493,-0.6020184516
-0.1450195312,0.0146484375,-1.0200195312,-0.0076335878,-11.3893127441,22.4427490234,-78.8442459106,52.9947395324,22.4427490234,8.0908784866,-4.6296515464,-0.9862369537
-0.1789550781,0.0478515625,-1.0139160156,1.3740458488,-12.4122133255,57.5648841857,-78.7755432128,52.3741302490,57.5648841857,9.9986495971,-4.4165105819,-1.3747376203
-0.1621093750,-0.0349121093,-1.0000000000,3.0381679534,-12.5267171859,68.9007644653,-78.6236343383,51.7477951049,68.9007644653,9.2025699615,-4.2187852859,-1.7770005226
-0.1623535156,0.0102539062,-1.0505371093,-3.0458016395,-14.8702287673,19.9236640930,-78.7759246826,51.0042839050,19.9236640930,8.7847690582,-4.2726006507,-2.2944064140
-0.1347656250,0.0043945312,-1.0173339843,-0.2290076255,-11.8625955581,12.4274806976,-78.7873764038,50.4111557006,12.4274806976,7.5459342002,-4.1934628486,-2.6788668632
-0.1545410156,-0.0126953125,-1.0080566406,-1.9770992279,-12.0000000000,8.8320608139,-78.8862304687,49.8111572265,8.8320608139,8.7152414321,-4.2207355499,-3.0389847755
-0.1625976562,0.0766601562,-1.0192871093,-4.2977099418,-12.0458011627,10.7709922790,-79.1011123657,49.2088661193,10.7709922790,9.0384101867,-4.2619571685,-3.3876812458
-0.1872558593,0.0024414062,-1.0192871093,-1.6793893814,-9.9236640930,17.1145038604,-79.1850814819,48.7126846313,17.1145038604,10.4098501205,-4.2563090324,-3.5979900360
-0.2014160156,0.0012207031,-1.0141601562,-4.6793894767,-11.3816795349,13.2748088836,-79.4190521240,48.1436004638,13.2748088836,11.2329826354,-4.3991203308,-3.8590728759
-0.2094726562,-0.0092773437,-1.0251464843,-1.8015266418,-10.4503812789,2.4427480697,-79.5091247558,47.6210823059,2.4427480697,11.5480623245,-4.4095730781,-4.0629987716
-0.2141113281,-0.0346679687,-0.9980468750,-4.1984734535,-9.3816795349,-14.7709922790,-79.7190475463,47.1519966125,-14.7709922790,12.1010732650,-4.5660104751,-4.1994194984
-0.2145996093,0.0185546875,-1.0168457031,-4.1068701744,-9.5114507675,-17.3282451629,-79.9243927001,46.6764259338,-17.3282451629,11.9151535034,-4.6554698944,-4.3431892395
-0.1860351562,-0.1188964843,-0.9885253906,1.1679389476,-6.4656486511,-31.5725193023,-79.8659973144,46.3531417846,-31.5725193023,10.5835609436,-4.6399550437,-4.3614706993
-0.2336425781,0.0246582031,-1.0219726562,-7.3206105232,-7.1984734535,-58.7480926513,-80.2320251464,45.9932174682,-58.7480926513,12.8739814758,-4.8789176940,-4.3694872856
-0.2282714843,0.1127929687,-0.9907226562,-2.3282442092,-1.9618320465,-19.8854961395,-80.3484344482,45.8951263427,-19.8854961395,12.8945350646,-4.7688107490,-4.1203365325
-0.2773437500,0.0429687500,-1.0068359375,5.3435115814,-8.2290077209,29.4427490234,-80.0812606811,45.4836769104,29.4427490234,15.3874483108,-4.3644809722,-4.1334023475
-0.2944335937,-0.0034179687,-0.9819335937,-1.4809160232,-6.2061066627,39.6183204650,-80.1553039550,45.1733703613,39.6183204650,16.6913070678,-4.3535771369,-4.0210075378
-0.2800292968,0.0058593750,-0.9956054687,-0.5801527023,-3.9770992279,13.6564884185,-80.1843109130,44.9745140075,13.6564884185,15.7091932296,-4.2884407043,-3.8212812423
-0.3049316406,-0.0166015625,-1.0046386718,-3.5496182441,-6.1984734535,-15.5038166046,-80.3617935180,44.6645889282,-15.5038166046,16.8821144104,-4.3947215080,-3.7109389305
-0.3278808593,0.0356445312,-0.9870605468,-3.9923663139,-4.9694657325,17.1526718139,-80.5614089965,44.4161148071,17.1526718139,18.3642406463,-4.4631977081,-3.5129392147
-0.3320312500,0.0231933593,-0.9616699218,0.0305343508,-8.9083967208,9.0229005813,-80.5598831176,43.9706954956,9.0229005813,19.0428791046,-4.3463182449,-3.4983344078
-0.3496093750,-0.0026855468,-0.9804687500,-1.7404580116,-4.4580154418,-1.8091603279,-80.6469039916,43.7477951049,-1.8091603279,19.6248302459,-4.3476305007,-3.2543139457
-0.3371582031,0.0791015625,-0.9582519531,-2.3816792964,-6.3282442092,9.1450386047,-80.7659912109,43.4313812255,9.1450386047,19.3234462738,-4.2883296012,-3.1128427982
-0.3520507812,0.0258789062,-0.9868164062,-2.9389312744,-6.8931298255,2.0916030406,-80.9129409790,43.0867233276,2.0916030406,19.6278343200,-4.3182721138,-2.9957925796
-0.3432617187,0.0473632812,-0.9787597656,-2.6259541511,-3.0076336860,-5.0381679534,-81.0442352294,42.9363403320,-5.0381679534,19.3054084777,-4.3082876205,-2.6971428394
-0.3391113281,0.0314941406,-0.9704589843,-0.7328244209,-6.3893127441,6.0229005813,-81.0808792114,42.6168746948,6.0229005813,19.2517585754,-4.2229347229,-2.5712413787
-0.3332519531,0.0119628906,-0.9848632812,-3.1145038604,-3.5343511104,-6.7328243255,-81.2366027832,42.4401588439,-6.7328243255,18.6931915283,-4.2779026031,-2.3191361427
-0.3293457031,0.0432128906,-0.9594726562,-3.8015268325,-2.2977099418,-9.5572519302,-81.4266815185,42.3252716064,-9.5572519302,18.9273223876,-4.3298349380,-2.0067949295
-0.3410644531,0.0585937500,-0.9543457031,-1.2671755552,-3.8854961395,-3.5190839767,-81.4900436401,42.1309967041,-3.5190839767,19.6317615509,-4.2391519546,-1.7644132614
-0.3571777343,0.0119628906,-0.9721679687,-2.8625953674,-1.2366411685,-10.8015270233,-81.6331710815,42.0691642761,-10.8015270233,20.1720943450,-4.2814011573,-1.3862785148
-0.3576660156,0.0478515625,-0.9355468750,-3.0229008197,-3.9694657325,-7.7328243255,-81.7843170166,41.8706893920,-7.7328243255,20.8972454071,-4.2891898155,-1.1351119279
-0.3591308593,0.0480957031,-0.9704589843,-2.1297709941,-2.2061069011,-9.5572519302,-81.8908081054,41.7603836059,-9.5572519302,20.2847805023,-4.2545418739,-0.8148134231
-0.3642578125,0.0310058593,-0.9611816406,-1.6870229244,-1.0000000000,-4.2595419883,-81.9751586914,41.7103843688,-4.2595419883,20.7452716827,-4.2175598144,-0.4326117038
-0.3786621093,0.0114746093,-0.9658203125,-3.0458016395,-0.6717557430,-13.7557249069,-82.1274490356,41.6767959594,-13.7557249069,21.4069175720,-4.2697782516,-0.0287371587
-0.3942871093,0.0541992187,-0.9541015625,-2.6641221046,-1.0076335668,-2.6030533313,-82.2606582641,41.6264152526,-2.6030533313,22.4205379486,-4.2548189163,0.3708742856
-0.3713378906,0.0161132812,-0.9711914062,-3.0916030406,-1.3587785959,-1.4427480697,-82.4152374267,41.5584754943,-1.4427480697,20.9218730926,-4.3034543991,0.7153141498
-0.3654785156,-0.0649414062,-0.9489746093,-2.6259541511,-2.3893129825,-20.0839691162,-82.5465316772,41.4390106201,-20.0839691162,21.0183372497,-4.4191370010,1.0042983293
-0.3767089843,0.0253906250,-0.9514160156,-4.0000000000,-0.2748091459,-38.1374053955,-82.7465286254,41.4252700805,-38.1374053955,21.5938911437,-4.4983267784,1.4026245117
-0.2810058593,0.1303710937,-0.9916992187,-0.4885496139,3.6259541511,-0.0610687017,-82.7709579467,41.6065673828,-0.0610687017,15.6922130584,-4.2881264686,1.8660879135
-0.0649414062,-0.1989746093,-1.0158691406,-8.2671756744,3.2290077209,5.2900762557,-83.1843185424,41.7680168151,5.2900762557,3.5897407531,-4.8286557197,2.0587823390
-0.0498046875,-0.1972656250,-0.9033203125,-3.5572519302,14.2900762557,-68.9847335815,-83.3621826171,42.4825210571,-68.9847335815,3.0832970142,-5.1524014472,2.7794864177
-0.0935058593,-0.0776367187,-1.0847167968,-5.0687022209,22.3129768371,-142.0076293945,-83.6156158447,43.5981712341,-142.0076293945,4.9143791198,-5.3792958259,3.9155204772
-0.0864257812,0.1635742187,-1.0009765625,-19.5801525115,36.0839691162,-142.4045867919,-84.5946197509,45.4023704528,-142.4045867919,4.8704767227,-6.0461950302,5.7027344703
-0.0585937500,0.2946777343,-1.0412597656,-9.8015270233,28.9236640930,18.7557258605,-85.0846939086,46.8485527038,18.7557258605,3.0992817878,-6.0899891853,7.0679249763
-0.0747070312,0.0556640625,-1.1079101562,-8.7633590698,42.3129768371,96.4732818603,-85.5228652954,48.9642028808,96.4732818603,3.8528034210,-6.3401994705,9.0769586563
-0.0668945312,0.0251464843,-1.0815429687,-11.0763359069,48.2824440002,97.3358764648,-86.0766830444,51.3783264160,97.3358764648,3.5383398532,-6.7295484542,11.3320264816
-0.0822753906,0.0051269531,-1.0842285156,3.1679389476,44.8244285583,114.7404556274,-85.9182891845,53.6195487976,114.7404556274,4.3394575119,-6.4343256950,13.3885726928
-0.0869140625,0.0473632812,-1.1845703125,3.6183207035,51.5877876281,124.0457992553,-85.7373733520,56.1989364624,124.0457992553,4.1930370330,-6.0826711654,15.7324638366
-0.0903320312,0.0141601562,-1.1193847656,6.6793894767,53.6717567443,118.3740463256,-85.4034042358,58.8825225830,118.3740463256,4.6132855415,-5.6192793846,18.1399974822
-0.0827636718,-0.0988769531,-1.1293945312,16.2977104187,46.5038185119,102.2824401855,-84.5885162353,61.2077140808,102.2824401855,4.1753115653,-4.8081078529,20.1393909454
-0.0683593750,-0.1232910156,-1.1831054687,15.6564884185,51.1679382324,44.1603050231,-83.8056945800,63.7661094665,44.1603050231,3.2890799045,-4.0635671615,22.3096160888
-0.0610351562,-0.0937500000,-1.0651855468,14.9465646743,52.4732818603,-14.4274806976,-83.0583648681,66.3897705078,-14.4274806976,3.2668623924,-3.3503463268,24.4999542236
-0.0615234375,-0.0532226562,-1.0791015625,9.1450386047,42.3435096740,-58.1450386047,-82.6011123657,68.5069427490,-58.1450386047,3.2591516971,-2.8916131973,26.1499710083
-0.0715332031,-0.0373535156,-1.1101074218,2.9923663139,46.9771003723,-83.8473281860,-82.4514923095,70.8557968139,-83.8473281860,3.6848537921,-2.7256190776,28.0025444030
-0.0734863281,-0.0561523437,-0.9975585937,-1.9541984558,41.9847335815,-112.0000000000,-82.5492019653,72.9550323486,-112.0000000000,4.2065157890,-2.8311241149,29.5838775634
-0.0874023437,-0.0581054687,-1.0168457031,-6.9618320465,29.5267181396,-144.9465637207,-82.8972930908,74.4313659667,-144.9465637207,4.9047865867,-3.1808013916,30.5371036529
-0.1088867187,-0.0405273437,-1.0068359375,-13.6793889999,28.0229015350,-170.9313049316,-83.5812606811,75.8325119018,-170.9313049316,6.1674466133,-3.8333093643,31.4228324890
-0.1105957031,0.2429199218,-0.9643554687,-7.5801525115,18.9694652557,-165.5572509765,-83.9602661132,76.7809829711,-165.5572509765,6.3457612991,-3.8470673561,31.8507976531
-0.0585937500,0.1589355468,-1.0053710937,-4.6946563720,0.1450381755,54.1221389770,-84.1949996948,76.7882385253,54.1221389770,3.2946434020,-3.8207964897,31.2867813110
-0.0622558593,-0.0275878906,-0.9548339843,-1.6717556953,-6.5114502906,69.9160308837,-84.2785873413,76.4626693725,69.9160308837,3.7288939952,-3.8593263626,30.4165630340
-0.0498046875,-0.0349121093,-0.9394531250,8.0458011627,-17.6030540466,58.2366409301,-83.8762969970,75.5825195312,58.2366409301,3.0325796604,-3.4304010868,29.0063362121
-0.0510253906,-0.0095214843,-1.0205078125,-0.2748091459,-22.9847335815,31.4503822326,-83.8900375366,74.4332809448,31.4503822326,2.8622810363,-3.3859367370,27.3572025299
-0.0485839843,-0.0446777343,-0.9721679687,3.0458016395,-28.4427490234,12.4427480697,-83.7377471923,73.0111465454,12.4427480697,2.8579583168,-3.2215337753,25.4735221862
-0.0549316406,-0.0239257812,-1.0427246093,7.5572519302,-38.9771003723,-0.7022900581,-83.3598861694,71.0622940063,-0.7022900581,3.0148119926,-2.8130502700,23.1144714355
-0.0546875000,-0.0158691406,-1.0820312500,0.4045801639,-40.7328262329,-21.6412220001,-83.3396606445,69.0256500244,-21.6412220001,2.8930433273,-2.7537481784,20.7141342163
-0.0578613281,-0.0048828125,-1.0749511718,8.1297712326,-44.4122123718,-31.7862586975,-82.9331741333,66.8050384521,-31.7862586975,3.0810511112,-2.3055119514,18.1852741241
-0.0588378906,-0.0200195312,-1.0922851562,8.9007635116,-51.7862586975,-39.5648841857,-82.4881362915,64.2157287597,-39.5648841857,3.0828428268,-1.8442340850,15.3456983566
-0.0615234375,0.0119628906,-1.1511230468,8.5648851394,-50.9160308837,-45.6870231628,-82.0598907470,61.6699256896,-45.6870231628,3.0591802597,-1.3757787942,12.6050825119
-0.0625000000,0.0422363281,-1.1096191406,15.7633590698,-51.1374053955,-42.3282432556,-81.2717208862,59.1130561828,-42.3282432556,3.2214870452,-0.5323307514,9.9116773605
-0.0668945312,0.0102539062,-1.1696777343,14.3511447906,-52.9847335815,-27.9618320465,-80.5541610717,56.4638214111,-27.9618320465,3.2730870246,0.1915509223,7.1826534271
-0.0598144531,0.0659179687,-1.1599121093,16.3816795349,-49.1984748840,-20.6259536743,-79.7350769042,54.0038986206,-20.6259536743,2.9472718238,1.0553886890,4.6872210502
-0.0607910156,-0.0053710937,-1.1066894531,18.1145038604,-48.2824440002,-4.4198474884,-78.8293533325,51.5897750854,-4.4198474884,3.1440896987,1.9163387298,2.2905185222
-0.0571289062,0.0361328125,-1.1267089843,14.7786254882,-46.3206100463,2.3664121627,-78.0904235839,49.2737426757,2.3664121627,2.9011632919,2.6388537883,0.0330215239
-0.0588378906,0.0280761718,-1.0944824218,15.2900762557,-37.5419845581,9.0076332092,-77.3259201049,47.3966445922,9.0076332092,3.0761716365,3.3646371364,-1.7456727027
-0.0527343750,0.0126953125,-1.0471191406,12.1679391860,-38.3587799072,17.5419845581,-76.7175216674,45.4787063598,17.5419845581,2.8828479766,3.9074482917,-3.5326826572
-0.0578613281,0.0461425781,-1.0590820312,8.1908397674,-28.6717548370,27.6793899536,-76.3079833984,44.0451202392,27.6793899536,3.1242008209,4.2804703712,-4.8044614791
-0.0520019531,0.0212402343,-1.0229492187,8.8549613952,-24.2748088836,39.4274826049,-75.8652343750,42.8313789367,39.4274826049,2.9095184326,4.6525135040,-5.8396477699
-0.0517578125,0.0290527343,-0.9829101562,2.8091602325,-16.0152664184,57.6259536743,-75.7247772216,42.0306167602,57.6259536743,3.0129680633,4.7309260368,-6.4473433494
-0.0615234375,0.0686035156,-1.0148925781,4.0534353256,-10.3435115814,76.0839691162,-75.5221023559,41.5134429931,76.0839691162,3.4611823558,4.9121270179,-6.7560052871
-0.0673828125,0.0407714843,-0.9914550781,1.1908396530,1.0076335668,96.7175598144,-75.4625625610,41.5638236999,96.7175598144,3.8847724914,4.9192242622,-6.4938158988
-0.0732421875,0.0815429687,-0.9558105468,1.4045801162,6.5343513488,129.6183166503,-75.3923339843,41.8905410766,129.6183166503,4.3661193847,4.9869055747,-5.9564342498
-0.0971679687,0.0817871093,-1.0195312500,8.5267171859,9.5877866744,161.6030578613,-74.9659957885,42.3699302673,161.6030578613,5.4268884658,5.3962936401,-5.2589664459
-0.1169433593,0.0795898437,-1.0261230468,11.3587789535,21.3969459533,195.9313049316,-74.3980560302,43.4397773742,195.9313049316,6.4824271202,5.9330835342,-3.9756887435
-0.0573730468,-0.5742187500,-1.0036621093,13.9618320465,25.2595424652,14.0381679534,-73.6999664306,44.7027549743,14.0381679534,2.8405229568,5.9038591384,-2.6016469001
-0.0537109375,0.1633300781,-1.0947265625,15.0152673721,31.8396949768,-75.7557220458,-72.9492034912,46.2947387695,-75.7557220458,2.7781682014,6.6910448074,-0.9339055061
-0.0463867187,0.0246582031,-0.9956054687,13.6870231628,44.0152664184,-19.5572509765,-72.2648544311,48.4955024719,-19.5572509765,2.6667487621,7.2562327384,1.2948557090
-0.0598144531,0.1447753906,-1.1564941406,15.4351148605,37.0305328369,-3.2824428081,-71.4930953979,50.3470306396,-3.2824428081,2.9378387451,8.0099487304,3.1422116756
-0.0742187500,-0.0397949218,-1.1896972656,21.7633590698,56.0000000000,13.2442750930,-70.4049301147,53.1470298767,13.2442750930,3.5677561759,8.8779125213,5.8947229385
-0.0544433593,0.0549316406,-1.1047363281,13.0992364883,46.2748107910,15.5496187210,-69.7499694824,55.4607696533,15.5496187210,2.8178791999,9.3990802764,8.1006517410
-0.0629882812,-0.0224609375,-1.1484375000,25.3282451629,44.5572509765,22.2290077209,-68.4835586547,57.6886329650,22.2290077209,3.1387538909,10.4298086166,10.1847190856
-0.0617675781,0.0039062500,-1.1499023437,22.7175579071,51.2213745117,19.6488552093,-67.3476791381,60.2497024536,19.6488552093,3.0746986865,11.3382596969,12.5523662567
