ax,ay,az,gx,gy,gz
-9652,-8108,10560,-508,-669,-405
-10228,-7532,10740,772,-1023,-958
-9332,-7968,10108,-671,-13,1
-9136,-7972,10228,-491,-491,-283
-8696,-7632,9428,-406,-675,-541
-9800,-8912,12616,-64,6,-235
-12992,-11644,14920,855,-4,1826
-12116,-9516,15852,756,-2258,68
-6092,-6432,5028,-6345,4311,-1058
-4388,-4464,2396,-1224,4038,379
-7512,-6596,6312,5315,-2911,1205
-15364,-12440,19088,461,-2262,651
-4092,-3800,2288,-3694,2893,-356
-6948,-7252,5476,1279,-2696,-1447
-12892,-10320,12220,3001,-4971,-431
-13004,-12036,15772,1419,-2074,443
-12476,-12596,16252,-718,385,1002
-8312,-7952,10200,-3307,3338,-540
-6096,-5040,3352,-2821,2177,213
-6144,-5712,3540,-846,-1222,-677
-11044,-8940,9564,4070,-3642,-514
-14196,-11048,17556,3103,-3592,2074
-13576,-12228,18140,1453,585,1634
-9508,-7068,10996,-5119,5174,-1678
-5372,-4984,2568,-4649,4130,-128
-4944,-5304,2220,-39,-2098,-1899
-9708,-8916,10208,3964,-5964,-1730
-12644,-12044,17204,4672,-2068,1789
-12408,-11676,19224,2039,414,2382
-10256,-9532,13540,-3327,3783,-129
-5636,-5196,5120,-6218,7084,-1149
-6436,-6084,3628,-1122,258,-932
-9128,-8016,7972,1983,-5191,-244
-10596,-10376,11432,1835,-2133,-53
-10584,-9252,13136,1826,-663,525
-9868,-8968,11872,-824,1407,379
-9972,-8648,10240,-1393,1304,17
-9852,-8840,10476,110,-178,68
-10004,-8464,10156,-709,863,236
-9880,-8856,9712,-390,508,340
-9924,-8188,10152,-432,-414,-419
-9988,-7220,9660,127,-924,-795
-9808,-8572,10208,-597,49,130
-10148,-8544,10416,-109,275,261
-10312,-8284,9572,-145,537,141
-10228,-8304,10132,-215,-158,366
-10504,-8652,10368,-107,172,-105
-11088,-8256,8136,-921,1436,262
-7096,-6436,2836,724,-1498,-2188
56,300,-1072,2737,-3055,1062
-480,-552,288,2765,-1529,1981
-976,-668,852,1643,-872,1795
-1512,-612,1592,486,-1079,649
-1712,-412,1760,-1592,10,846
-1788,-892,1856,-2421,653,1148
-1940,-1352,2192,-3229,1559,1851
-2864,-1932,1988,-4205,2894,2773
ax,ay,az,gx,gy,gz
2364,-15236,12840,-523,-100,-311
-12292,-13928,15844,1431,5036,16673
-10100,-10976,21364,11475,-6581,15977
-11872,-3940,20620,11951,-8689,9369
-7216,-2496,14552,-9141,-1672,7417
-6808,-5532,12812,-17522,2168,8868
-7324,-7324,11976,-15031,-1239,12180
-6444,-9800,11220,-9884,-5264,8923
-5948,-8692,10780,-5544,-7401,9509
-6168,-7676,11500,-5710,-5228,8517
-6264,-7752,12436,-7405,-5947,6864
-5172,-7200,10788,-11059,-4674,6429
-5540,-7436,8476,-10272,-1626,9260
-10528,-8468,7136,-9104,-3647,8289
-14856,-11600,11312,-2109,-5617,8987
-10800,-7544,11516,-3829,-5621,17695
-10908,-7584,10144,-19576,1375,9400
-13604,-8744,8496,-19024,-1690,7454
-11268,-11412,4072,-10802,-7164,8612
-9712,-6692,2864,-321,-9994,3985
-7840,-11704,3832,-3379,-6520,-3193
-6152,464,6920,-5034,-3750,-701
-5600,-5312,5036,-4514,-3792,-185
-5628,-3096,7396,-1847,-2592,-1203
-9092,-4988,10128,1527,-410,4090
-11008,-7400,11044,3155,-1757,5129
-11284,-6404,11728,3150,-1182,5871
-11492,-7624,10332,939,219,6378
-10480,-5604,11920,1763,-357,3100
-32767,-13208,24624,-9207,-1724,-10612
-3660,-6156,4696,-9901,-7140,-4295
-7712,-11456,8908,-11220,-6565,-6712
-6480,-12004,9860,-405,185,-407
-8476,-14724,6016,-903,1500,-181
-11236,-10004,10940,1442,-2536,-3030
-5212,-12468,6876,-3912,5903,-423
-5840,-17152,14152,8024,-1469,3129
-11348,-13364,14132,2450,-7155,725
-4364,-12764,9044,4548,-16634,-5344
-3736,-9696,12764,3731,2649,3497
-5152,-5000,11052,150,4505,1707
-6012,-6064,11284,-1102,1079,-1490
-8692,-10728,11448,2482,955,-452
-6348,-8420,11812,5405,-708,-568
-6448,-6752,13856,3308,-83,467
-5388,-7988,12824,-853,-316,-284
-6820,-7672,13296,334,276,353
-7096,-6780,13148,-968,-545,-982
-6052,-7936,13156,-145,-309,-61
-5220,-8340,12992,853,-607,453
-7612,-7332,13840,1492,1337,1175
-6576,-6520,13500,-803,218,-408
-5496,-8172,12388,-2007,2889,-741
-7280,-8268,13456,-1807,312,-385
-6740,-6496,12092,-3974,2504,-1253
-9896,-8276,11984,-1803,-5454,2132
160,-3616,7936,-4897,750,349
-5084,-9832,12128,-3070,-4539,-5697
-2668,-14616,21576,10484,-26523,-24978
2028,-9200,10204,26422,-32767,-15680
10928,-5428,10032,-4034,-2970,-11545
7764,-6416,15772,-8987,-3980,900
9892,-8828,13708,-1197,-5701,-1817
8712,-9476,14292,-10524,685,10817
8580,-8228,9120,-12418,11473,10063
1248,-7612,13800,-3733,2411,-5180
7184,-6884,11112,13264,14744,-2888
6780,-4952,12256,6590,4485,-564
5044,-3968,12480,1021,5961,987
7740,-4972,12424,2326,-3369,-1795
5520,-5712,14484,-878,-1842,374
5228,-2096,13148,2652,-1919,-859
5804,-4968,14860,-69,-1299,131
5528,-3584,13588,-1017,156,2115
6300,-2928,12576,429,1086,1992
5872,-4768,14308,39,132,1429
6192,-4536,14380,-183,1454,1922
5404,-5616,14760,-2615,205,1200
5860,-4212,13876,-1632,-2188,-758
6460,-4340,14304,-3575,-3237,-1671
6744,-4260,13800,-614,2250,1602
5892,-5108,14732,-883,-1486,181
6888,-5584,14060,-3552,5584,2417
5240,-7040,14756,-1937,572,-72
4648,-5684,13048,-1864,-938,432
4620,-6156,14176,-2358,2460,2055
5096,-7540,14280,449,1868,3280
4064,-7064,14256,-1069,399,1107
4292,-6216,13096,-2188,1264,1079
3724,-6984,14136,1596,-1311,1386
3436,-7588,14132,-1549,4353,1899
3260,-7980,14528,791,2012,3148
1812,-8108,14532,242,3220,8404
-3248,-6560,16324,3159,6278,26260
-4096,-3860,14244,3492,2968,28124
-5636,-4008,14888,-466,4261,17059
-4104,-3060,14136,-4057,3767,5711
-3396,-3336,14572,-4765,2823,6336
-5224,-3448,15016,-4393,4091,6804
-6792,-3720,14536,-2790,2580,13297
-8132,-3852,12644,-800,1813,9692
-10068,-1284,13308,-1204,3066,16263
-11136,-1928,12632,-3833,1644,13075
-12360,-2016,11464,-1616,2182,9572
-13064,-108,12072,-652,2716,9073
-13820,-796,11628,994,2001,6756
-13148,-988,11416,-2406,3961,1539
-6672,2224,6940,-7003,6753,105
-13912,1780,10512,1197,-2394,8954
-14300,-404,10296,2270,-1204,-2481
-13540,-904,9840,-1748,5837,-2402
-10836,756,10432,4371,2819,-460
-16108,1684,10524,-5394,1080,5008
-12628,2644,8908,3300,2278,-5795
-14904,1116,8516,1714,745,809
-13620,-2448,9944,-1125,-2655,-349
-13740,1132,9104,-589,-2204,-6251
-13464,-680,9420,-2563,3030,5500
-13160,156,9436,-2692,2784,164
-14084,-1020,8824,-3363,1414,430
-14904,-892,7228,153,960,3217
-15292,160,8680,1564,-252,3213
-11756,3124,8820,2388,1436,3920
-15660,1932,8980,-286,989,2273
-14764,2440,7496,-2215,1224,1835
-13248,2240,7308,-220,1491,-1963
-14840,1952,8108,2152,-318,-1052
