ax,ay,az,gx,gy,gz
2788,14108,3456,781,-7711,-5424
2948,15068,3616,-2539,-6741,-5682
3164,17036,3444,-3312,-6393,-4965
2880,17408,3460,-1537,-6713,-3867
2264,15872,3556,-621,-6906,-2941
1868,14664,3552,-2518,-6450,-3111
2064,15336,3256,-3057,-6313,-3162
2600,16348,3240,1295,-7332,-2019
2796,15760,3436,4892,-8245,-843
2852,15252,3768,4011,-8225,-225
3032,15776,3600,1425,-7912,416
3100,16204,3364,1033,-8031,1478
2612,15696,3140,1799,-8169,1833
1992,14656,3424,-1249,-7231,370
1956,15440,3324,-6129,-6036,-739
2480,17224,3316,-7493,-5682,-1213
2728,17656,3456,-5083,-6224,-834
2700,16044,3716,-3346,-6630,-677
2672,14568,3624,-4319,-6389,-910
2856,14576,3252,-4755,-6293,-411
2880,15344,3104,-1442,-6875,-29
2336,15276,3472,1105,-6797,-1702
2160,15604,3692,-740,-5620,-4877
2400,16924,3740,-3000,-4469,-7236
2656,17800,3504,-2088,-4236,-7782
2468,16436,3484,390,-4692,-7091
2432,14360,3544,136,-4952,-5354
2572,14084,3280,-2127,-5184,-1989
2884,15564,3224,-807,-6379,2218
2768,16388,3400,2911,-7634,4946
2500,16016,3752,3667,-7840,4899
2208,16012,3796,1455,-7086,3094
2440,16488,3324,9,-6289,627
2456,16184,3080,1154,-5921,-1688
2416,14900,3164,300,-5296,-3275
2744,14556,3556,-4533,-4217,-3248
3088,16056,3372,-7780,-3841,-1493
3132,17076,3484,-6836,-4363,720
2712,16316,3628,-4890,-5006,2069
2220,14976,3720,-4916,-4857,1742
2216,14964,3536,-4947,-4316,-84
2336,15712,3212,-1105,-4352,-2481
2420,15564,3328,3573,-4554,-4665
2640,15340,3648,4018,-4008,-6166
2956,15848,3868,2047,-3181,-6260
3132,16548,3640,1434,-2899,-5305
2960,16264,3280,2370,-3396,-2488
2408,14748,3400,1780,-3718,293
2092,14576,3560,-1991,-3267,1754
2192,16104,3328,-3962,-3080,2379
2504,17248,3500,-2239,-3568,2907
2560,16704,3700,-720,-3905,2885
2580,15516,3708,-1807,-3528,2090
2744,15160,3528,-3331,-2992,1217
2968,15280,3240,-1964,-2987,936
2816,14860,3296,476,-3129,406
2396,14804,3636,-392,-2281,-1644
2392,16076,3684,-2529,-979,-4281
2620,17516,3532,-1941,-393,-5885
2576,17308,3532,447,-441,-6296
2372,15520,3536,1153,-432,-5793
2216,14388,3564,-498,-379,-3929
2640,14820,3392,-1519,-806,-733
2888,15792,3292,613,-2167,3393
2692,15864,3700,1951,-3113,6270
2580,15896,3928,430,-3092,7059
2548,16152,3656,-1217,-2688,6194
2548,16528,3340,-852,-2243,4058
2364,15756,3264,1134,-1782,861
2308,14540,3340,255,-621,-2762
2640,15048,3524,-2714,716,-5208
3188,16408,3508,-3147,1185,-5661
3156,16856,3560,-1401,999,-4706
2840,15840,3796,-753,756,-3183
2404,14960,3640,-2136,919,-1574
2264,15352,3288,-2331,727,-126
2312,15848,3444,754,-60,1090
2308,16196,3416,2539,-969,3705
2236,15992,3792,2617,-1128,3723
2472,16208,3788,690,-749,3260
2896,16520,3600,166,-614,2714
2984,15792,3384,1566,-791,2568
2668,14388,3448,1103,-506,2081
2512,14488,3556,-1987,622,495
2564,16164,3316,-2906,1571,-1858
2628,17160,3508,-952,1934,-3924
2420,16536,3788,108,2352,-5410
2316,15804,3848,-969,3006,-5963
2560,15440,3480,-1682,3122,-4970
2828,15336,3240,279,2198,-1817
2532,14712,3408,1775,1102,2260
2496,14840,3656,334,664,5393
2540,16224,3712,-1484,551,6964
2700,17352,3572,-1106,270,7195
2608,16948,3560,105,98,6504
2308,15564,3500,938,528,4083
2204,14560,3448,-460,1725,313
2552,15092,3412,-1034,2784,-3114
2892,16068,3376,977,2999,-4818
2956,16076,3724,2866,3042,-5083
2832,15652,3752,2436,3337,-4489
2728,15464,3672,740,3670,-2975
2676,15804,3344,273,3472,-596
2424,15668,3284,1307,2803,1875
2172,15240,3408,510,2642,3351
2176,15640,3700,-2504,3128,3530
2608,16792,3596,-4245,3448,3325
2852,17132,3516,-3430,3355,2966
2808,16052,3552,-1744,3253,2426
2612,14440,3620,-1345,3445,1705
2524,14136,3400,-959,3758,645
2672,15200,3312,1084,3544,488
2712,16148,3492,4777,3024,663
2560,16316,3688,6543,2858,767
2440,16268,3788,5407,3352,619
2424,16300,3424,3514,3951,326
2504,16148,3216,2845,4249,-35
2480,15220,3132,1981,4502,-101
2528,14716,3308,-1318,5306,-117
2800,15604,3420,-4827,6119,-399
3076,16740,3496,-5359,6439,-472
2960,16628,3588,-3494,6205,-172
2532,15508,3556,-1771,5779,494
2168,14692,3464,-1395,5688,1022
2160,15188,3348,-276,5419,1498
2364,15968,3352,2641,4592,2494
2504,16112,3544,4286,3913,3952
2540,16276,3736,3490,3718,5115
2640,16040,3764,1233,4126,4718
2808,15796,3412,-128,4638,3669
2844,15344,3244,733,4748,2645
2600,14580,3356,1518,4966,1505
2524,14864,3552,775,5665,-281
2544,16212,3544,858,6243,-2151
2588,17192,3508,2902,6302,-2983
2520,16764,3436,4812,6010,-2662
2284,15520,3480,4338,6063,-1790
2216,14928,3276,1464,6405,-786
2480,15352,3200,-687,6496,634
2852,15804,3256,-1453,6139,2444
2780,15920,3696,-2968,6103,3619
2680,15968,3784,-5104,6486,3539
2676,16200,3424,-5653,6709,2772
2524,15880,3428,-3391,6448,2160
2296,15248,3380,506,5718,1981
2136,14740,3364,2808,5337,1843
2232,15380,3448,3237,5175,1879
2688,16640,3596,4119,4696,2519
2864,16972,3512,5265,4094,3536
2848,16052,3584,4875,3852,4154
2584,14940,3448,2250,4311,3819
2736,14860,3300,-381,5075,2677
2648,15544,3164,-468,5502,957
2556,15832,3388,618,5850,-1094
2384,16056,3692,600,6405,-3096
2420,16304,3736,126,6956,-4315
2460,16484,3436,724,6992,-4256
2488,15832,3216,2282,6440,-2731
2424,14836,3268,2304,5827,-60
2496,14712,3396,-390,5644,2744
2720,15720,3464,-2845,5532,4531
2908,16872,3400,-3590,5223,5692
2848,16744,3568,-2967,4944,5876
2532,15760,3596,-2614,5024,4962
2284,15016,3536,-2422,5425,3106
2256,15136,3228,-496,5522,994
2464,15444,3316,3372,5053,-270
2516,15572,3564,5988,4625,-268
2672,15808,3680,6003,4492,309
2772,16372,3612,4907,4495,1192
2872,16272,3392,4264,4398,2174
2752,15604,3272,3489,4347,3013
2456,14812,3348,915,4882,2655
2436,15280,3384,-2270,5961,816
2556,16428,3380,-3222,6711,-1446
2620,16928,3572,-2009,7028,-3045
2580,15400,3668,-1595,7275,-3466
2628,15128,3212,835,5648,1262
2584,15284,3408,1736,4626,4625
2524,15668,3632,489,4134,6846
2532,16512,3644,-1409,4116,7505
2680,16864,3612,-1909,4145,6834
2572,16288,3440,-742,4162,5122
2308,15156,3348,519,4421,2588
2280,14552,3380,843,4990,-223
2548,15192,3476,1675,5282,-2385
2860,16220,3484,3920,5039,-3079
2892,16420,3640,5878,4668,-2466
2728,15900,3660,5647,4483,-1181
2576,15324,3536,3443,4644,230
2540,15208,3240,789,4752,1531
2496,15640,3192,-678,4721,2395
2432,15932,3356,-1957,4812,2321
2380,16028,3616,-4153,5255,1100
2500,16496,3696,-5653,5699,-347
2696,16476,3484,-4604,5519,-1141
2584,15556,3372,-1916,4806,-890
2496,14388,3548,-293,4079,253
2456,14608,3444,397,3469,1818
2528,15724,3444,2481,2558,3318
2608,16468,3484,4792,1674,4263
2476,16488,3796,4951,1344,4384
2452,16192,3632,3285,1608,3496
2572,15952,3380,1885,1939,2046
2684,15364,3280,1595,2108,805
2628,14764,3436,275,2499,-289
2660,15132,3444,-2274,3172,-1482
2776,16340,3388,-3212,3552,-2591
2772,16900,3640,-2196,3458,-3201
2604,16348,3596,-1301,3134,-2710
2312,15316,3580,-642,2726,-1891
2200,14960,3436,-893,2387,-938
2364,15412,3376,83,1639,564
2548,15632,3592,1719,590,2709
2660,15840,3812,1662,-152,4611
2764,16144,3764,340,-464,5481
2820,16316,3664,-200,-676,5428
2648,15892,3460,477,-808,4323
2408,14972,3364,560,-445,1944
2288,14840,3464,-797,473,-1353
2620,15708,3496,-1459,1168,-4101
2804,16444,3540,-608,1383,-5542
2792,16276,3632,-181,1401,-5727
2672,15652,3720,-989,1439,-4822
2532,15412,3512,-1672,1116,-2909
2432,15296,3320,-804,283,-335
2308,15156,3372,566,-691,2072
2248,15404,3568,355,-1218,3378
2440,16232,3660,-340,-1574,3953
2660,16868,3596,216,-2111,4069
2776,16364,3584,1177,-2519,3571
2688,15252,3568,857,-2404,2391
2464,15400,3216,-622,-1741,-296
2528,15884,3680,-2301,-425,-5275
2764,16604,3672,-3267,-30,-6178
2784,16596,3604,-2692,-248,-5593
2616,15644,3568,-1562,-932,-3921
2452,14716,3424,-1357,-1548,-1605
2368,14756,3332,-1200,-2231,624
2408,15608,3380,532,-3141,2407
2476,16188,3548,2649,-3930,3186
2508,16372,3720,3284,-4307,3127
2472,16168,3724,2423,-4165,2101
2700,15984,3432,1419,-3885,692
2748,15444,3320,870,-3604,-421
2556,14908,3348,-672,-3178,-1147
2620,15264,3536,-3729,-2577,-1684
2692,16292,3516,-5846,-2227,-1900
2828,16868,3536,-5909,-2366,-1720
2480,16468,3588,-5063,-2733,-1563
2332,15460,3572,-4348,-2979,-1639
2316,14896,3412,-3076,-3343,-1684
2528,15040,3292,-345,-3872,-1719
2660,15308,3460,2777,-4547,-1626
2672,15628,3580,4069,-4786,-1766
2732,16120,3796,3664,-4636,-1995
2848,16432,3668,3012,-4440,-1935
2660,16136,3376,2275,-4350,-1567
2400,15312,3432,842,-4232,-1052
2268,15012,3376,-1924,-3903,-623
2460,15716,3440,-4093,-3862,217
2748,16560,3624,-4301,-4267,1486
2680,16348,3660,-3858,-4803,2437
2708,15792,3640,-3693,-5035,2683
2628,15248,3496,-3492,-4996,2119
2500,15116,3408,-2106,-5024,927
2488,15132,3316,-312,-4881,-1204
2400,15396,3516,-68,-4173,-3937
2576,16132,3600,-933,-3412,-6127
2720,16828,3704,-1288,-2996,-7026
2724,16540,3540,-859,-3157,-6483
2604,15492,3516,-901,-3468,-4840
2348,14676,3516,-1457,-3931,-2505
2420,14976,3264,-1439,-4592,283
2552,15648,3380,233,-5496,2611
2568,16092,3632,1889,-6119,3594
2504,16260,3700,2098,-6203,3265
2548,16240,3676,1512,-5910,2011
2596,15932,3428,1152,-5604,374
2540,15272,3288,602,-5148,-1103
2564,14920,3344,-1642,-4466,-2147
2704,15384,3404,-4622,-3788,-2296
2776,16464,3452,-6074,-3534,-1838
2720,16692,3588,-5933,-3630,-1151
2500,16044,3688,-5371,-3844,-720
2424,15296,3536,-4704,-3977,-819
2364,14980,3372,-2849,-4206,-1240
2472,15112,3328,378,-4641,-1844
2540,15368,3480,2942,-4868,-2671
2680,15708,3604,3508,-4702,-3366
2852,16328,3696,3061,-4361,-3661
2812,16392,3476,2677,-4182,-3229
2576,15716,3312,1988,-4166,-2211
2364,15048,3384,-42,-4002,-1159
2364,15212,3340,-2435,-3863,-16
2476,16004,3380,-3376,-4090,1295
2568,16412,3528,-3048,-4553,2531
2696,16232,3628,-2929,-4893,3086
2636,15788,3600,-3026,-4859,2855
2716,15360,3448,-2471,-4823,2050
2616,15100,3232,-1041,-4794,606
2472,14960,3304,-368,-4323,-1573
2504,15412,3464,-1162,-3532,-4116
2640,16440,3680,-1900,-2790,-5862
2764,16884,3716,-1900,-2498,-6295
2612,16296,3548,-1457,-2570,-5696
2444,15312,3624,-1537,-2767,-4299
2456,14796,3432,-1839,-3219,-2088
2504,15088,3408,-661,-4052,581
2476,15540,3420,1271,-4921,2629
2536,15980,3664,2215,-5419,3444
2568,16356,3616,2070,-5433,3107
2620,16364,3540,1844,-5248,1983
2552,15788,3364,1538,-4855,498
2472,15184,3252,396,-4274,-1183
2496,14996,3408,-2257,-3383,-2335
2732,15748,3388,-4686,-2845,-2520
2888,16524,3528,-5561,-2750,-2001
2736,16492,3700,-5526,-2923,-1311
2592,15680,3564,-5155,-3105,-746
2388,15104,3568,-4333,-3350,-480
2428,15092,3380,-2010,-3685,-647
2372,15116,3304,1160,-4121,-1311
2520,15412,3564,3173,-4225,-2139
2656,16008,3612,3600,-4003,-2853
2868,16432,3512,3565,-3779,-3076
2748,16268,3544,3327,-3618,-2598
2612,15460,3356,2099,-3441,-1682
2316,14972,3340,-542,-3106,-635
2404,15472,3372,-2867,-2946,450
2420,16092,3364,-3663,-3076,1577
2592,16472,3608,-3857,-3291,2280
2620,16136,3804,-4170,-3333,2497
2648,15836,3572,-4035,-3316,2151
2716,15300,3352,-2572,-3376,1400
2628,14996,3216,-625,-3183,-663
2532,14900,3444,720,-2914,-2164
2632,15524,3588,678,-2368,-3734
2676,16416,3680,481,-1808,-4867
2720,16776,3572,749,-1597,-5153
2484,16136,3596,854,-1498,-4614
2344,15332,3380,-25,-1513,-3399
2360,14996,3368,-1148,-1681,-1413
2544,15352,3304,-1073,-2341,1218
2624,15788,3580,-585,-3009,3601
2640,16044,3776,-844,-3319,4957
2668,16256,3628,-1148,-3343,5054
2592,16056,3588,-860,-3206,4047
2496,15564,3444,-45,-2833,2117
2452,14968,3332,28,-2112,-524
2520,15176,3440,-968,-1167,-3066
2704,15876,3536,-1754,-390,-4892
2788,16524,3596,-1739,-55,-5610
2764,16416,3648,-1365,25,-5153
2608,15568,3648,-1465,-60,-3783
2444,15060,3468,-1701,-385,-1791
2428,15108,3320,-961,-975,502
2348,15512,3412,564,-1695,2502
2424,15880,3688,1431,-2161,3730
2556,16252,3680,1438,-2224,4088
2632,16376,3704,1197,-2107,3612
2684,15992,3436,1253,-1901,2537
2604,15208,3368,1028,-1481,1006
2588,14836,3420,-276,-712,-690
2632,15300,3456,-1980,164,-2281
2832,16248,3420,-2716,754,-3374
2780,16592,3636,-2557,1095,-3852
2632,16228,3612,-2256,1195,-3470
2404,15516,3596,-2079,1096,-2671
2364,15080,3328,-1548,850,-1323
2340,15204,3288,-1,234,402
2520,15440,3544,1548,-472,2281
2620,15820,3724,2018,-893,3696
2716,16220,3704,1734,-1023,4388
2792,16168,3652,1449,-959,4092
2744,15764,3492,1313,-703,3201
2552,15060,3332,781,-127,1627
2468,15004,3420,-611,776,-597
2608,15596,3364,-1797,1627,-2803
2708,16420,3604,-1925,2214,-4270
2684,16536,3712,-1447,2541,-4755
2580,15940,3660,-1266,2595,-4289
2520,15252,3516,-1287,2409,-2877
2500,15012,3424,-794,1937,-682
2484,15228,3340,263,1146,1972
2524,15596,3536,936,528,4252
2504,16116,3788,674,200,5510
2652,16428,3652,165,229,5667
2620,16348,3640,254,411,4748
2560,15612,3424,662,790,2990
2408,14916,3444,612,1423,611
2552,14988,3440,28,2219,-1835
2720,15700,3536,17,2767,-3581
2860,16316,3544,749,3051,-4363
2704,16244,3736,1196,3148,-4204
2524,15828,3764,854,3139,-3167
2488,15324,3408,151,3042,-1469
2392,15340,3364,-110,2701,530
2368,15460,3412,-297,2237,2410
2380,15824,3584,-1285,2083,3827
2536,16276,3788,-2373,2004,4559
2688,16368,3700,-2760,2042,4353
2748,15984,3528,-1970,2082,3561
2600,15100,3556,-616,2125,2292
2508,14660,3496,450,2394,814
2548,15072,3484,1456,2633,-636
2640,15960,3540,2990,2677,-1752
2676,16444,3680,4404,2743,-2212
2564,16316,3656,4545,2867,-2142
2484,15804,3484,3341,3095,-1622
2444,15468,3456,1617,3361,-804
2532,15364,3260,63,3476,292
2548,15500,3308,-1723,3531,1294
2632,15896,3492,-3819,3728,1887
2664,16324,3616,-5152,3832,2015
2684,16348,3632,-4813,3765,1844
2604,15692,3404,-3144,3458,1579
2380,14908,3416,-1072,3134,1290
2312,14816,3460,712,2846,1021
2492,15372,3468,2689,2499,1015
2608,16096,3588,4617,2062,1245
2648,16380,3684,5506,1717,1715
2692,16096,3568,4824,1776,1845
2676,15604,3468,3007,2077,1676
2672,15364,3264,1247,2460,1248
2608,15316,3308,-186,2966,448
2584,15532,3420,-1883,3576,-716
2552,16068,3600,-3389,4171,-1975
2724,16496,3636,-3746,4439,-2730
2580,16268,3492,-2868,4291,-2738
2468,15428,3476,-1473,3834,-1887
2420,14836,3416,-517,3292,-415
2516,15512,3364,1513,1870,3641
2660,16348,3708,2051,910,5606
2592,16072,3556,1345,1029,4940
2552,15736,3508,731,1416,3353
2568,15232,3368,594,1919,1190
2512,15112,3376,547,2502,-1178
2632,15508,3496,-1,3174,-3231
2728,16064,3704,-316,3695,-4467
2748,16384,3588,-8,3862,-4587
2684,16088,3544,559,3700,-3597
2496,15276,3380,617,3341,-1698
2348,15024,3380,-87,2999,545
2436,15352,3420,-885,2578,2631
2508,16064,3480,-1153,2136,4277
2548,16420,3668,-1324,1856,5091
2536,16232,3692,-1744,1771,4956
2512,15772,3632,-1842,1937,3838
2504,15200,3424,-1103,2156,2092
2564,14948,3476,506,2203,413
2600,14996,3548,1945,2325,-1008
2656,15576,3548,2613,2561,-2130
2688,16312,3620,3206,2722,-2716
2704,16440,3624,3723,2772,-2575
2548,16088,3432,3509,2818,-1942
2380,15352,3408,1997,2943,-1036
2424,15236,3388,-77,3084,-12
2524,15512,3176,-1708,3016,1184
2660,15912,3512,-3021,2962,2254
2656,16200,3548,-4316,3029,2716
2612,16272,3672,-4874,3101,2656
2608,15948,3508,-3917,3019,2201
2424,15304,3384,-1783,2792,1538
2316,14720,3372,238,2512,777
2396,15092,3476,2400,2193,418
2564,15808,3452,3913,2031,144
2756,16380,3608,5137,1717,363
2736,16244,3664,5380,1685,755
2668,15808,3476,3998,1855,982
2524,15444,3320,1924,2247,945
2464,15304,3304,57,2683,620
2504,15500,3348,-1533,3078,-111
2624,15864,3376,-3341,3633,-1007
2680,16328,3652,-4427,4040,-1701
2664,16356,3608,-4171,4018,-1847
2612,15812,3524,-2874,3626,-1389
2364,14964,3484,-1513,3091,-315
2404,14740,3340,-295,2518,1072
2472,15288,3452,1346,1797,2438
2516,15924,3456,2937,1155,3561
2608,16244,3688,3502,780,4069
2540,16188,3628,3073,718,3902
2648,15956,3536,2232,881,2990
2628,15400,3344,1520,1216,1671
2572,14984,3372,550,1706,130
2516,15188,3424,-946,2387,-1398
2700,15892,3408,-1909,2953,-2834
2732,16404,3560,-1959,3178,-3618
2620,16276,3676,-1548,3163,-3748
2396,15032,3340,-262,2059,-84
2404,15084,3424,311,1230,2375
2460,15652,3524,246,717,4162
2572,16356,3708,309,220,5144
2616,16488,3672,673,-116,5170
2560,15900,3744,771,-121,4222
2508,15196,3488,319,239,2433
2544,14968,3512,-44,786,251
2628,15272,3364,98,1186,-1738
2736,15716,3520,265,1619,-3421
2656,16096,3748,75,1899,-4327
2592,16256,3748,-362,2047,-4364
2600,16044,3492,-338,1905,-3531
2432,15508,3380,-69,1480,-2002
2288,15016,3388,-187,1038,-147
2336,15208,3504,-759,559,1776
2600,15892,3544,-1037,19,3497
2656,16324,3748,-797,-568,4656
2628,16132,3620,-704,-921,4957
2640,15728,3556,-810,-942,4182
2560,15256,3544,-700,-793,2539
2488,15092,3396,-82,-460,381
2500,15224,3400,483,-18,-1919
2588,15632,3568,410,500,-3929
2692,16200,3676,133,861,-5040
2700,16428,3600,141,931,-5093
2580,15984,3532,199,727,-4063
2496,15212,3476,-151,325,-2215
2352,15028,3436,-852,-119,-5
2392,15392,3376,-1091,-713,2082
2488,15952,3616,-816,-1344,3666
2552,16284,3596,-701,-1796,4455
2596,16112,3660,-850,-2024,4322
2684,15832,3464,-708,-2079,3318
2604,15328,3360,-192,-1958,1728
2544,14980,3376,53,-1588,-190
2564,15052,3384,-345,-1041,-2179
2708,15852,3568,-884,-506,-3827
2732,16416,3584,-937,-223,-4797
2600,16356,3656,-925,-176,-4930
2500,15844,3512,-1175,-286,-4223
2428,15328,3508,-1416,-651,-2731
2444,15096,3356,-1037,-1272,-487
2464,15316,3468,-114,-2051,1624
2552,15716,3572,425,-2747,3355
2620,16088,3640,606,-3215,4208
2700,16344,3596,817,-3477,4066
2660,15992,3432,1099,-3433,3009
2528,15412,3360,761,-3094,1198
2496,15088,3264,-416,-2410,-908
2532,15360,3452,-1756,-1709,-2747
2668,15996,3504,-2631,-1284,-3866
2704,16292,3568,-3278,-1076,-4224
2676,16172,3612,-3818,-1045,-3886
2556,15784,3604,-3778,-1326,-2850
2408,15352,3376,-2620,-1903,-1479
2468,14992,3308,-721,-2593,-173
2284,15232,3584,1021,-3258,879
2504,15724,3632,2243,-3671,1351
2688,16240,3732,3182,-3941,1380
2740,16328,3480,3626,-4066,1039
2676,15828,3580,2970,-3913,344
2596,15308,3320,1066,-3508,-406
2544,15220,3272,-1155,-2998,-940
2548,15652,3456,-2950,-2632,-1171
2572,16096,3460,-4444,-2443,-1251
2616,16248,3488,-5627,-2325,-1061
2556,16228,3588,-5769,-2452,-714
2592,15784,3552,-4568,-2797,-386
2516,15120,3436,-2478,-3269,-245
2400,14736,3500,-388,-3635,-597
2500,15120,3440,1280,-3767,-1158
2708,15948,3536,2729,-3805,-2019
2656,16376,3496,3573,-3670,-2758
2640,16296,3668,3330,-3362,-3098
2472,15796,3456,1945,-3007,-2986
2372,15376,3380,148,-2810,-2208
2396,15352,3308,-1347,-2912,-894
2512,15564,3480,-2556,-3111,751
2528,15812,3524,-3671,-3336,2216
2704,16188,3576,-4075,-3605,3199
2608,16184,3552,-3443,-3841,3410
2572,15604,3448,-2232,-3916,2670
2468,15036,3484,-1154,-3713,967
2444,14992,3324,-517,-3284,-1231
2544,15424,3448,125,-2855,-3317
2676,15980,3496,511,-2452,-4832
2680,16280,3656,189,-2066,-5518
2724,16172,3668,-527,-1815,-5226
2564,15732,3452,-1138,-1906,-3917
2440,15284,3272,-1124,-2271,-1908
2344,15128,3392,-903,-2777,232
2464,15364,3516,-713,-3277,2030
2476,15940,3600,-366,-3671,3262
2656,16348,3628,342,-4029,3709
2720,16112,3580,968,-4123,3331
2652,15552,3568,824,-3823,2171
2596,15136,3332,21,-3267,488
2632,15196,3312,-883,-2628,-1199
2580,15552,3392,-1726,-2009,-2740
2632,16024,3548,-2775,-1341,-3833
2700,16288,3712,-3721,-870,-4243
2644,16268,3604,-3834,-727,-3838
2536,15748,3552,-3008,-985,-2792
4044,16116,2364,495,4616,-304
1840,15348,2532,1480,4527,1209
-1100,15348,4608,2980,4363,3184
-1112,16892,2180,3471,1759,1033
908,16240,3308,2055,462,2233
488,16308,1548,-59,4643,360
1196,14996,-948,-2928,-812,6657
5100,15664,-2076,3923,3648,4815
5192,16072,904,-1241,-295,4936
5148,14980,-1660,3355,8315,1755
5600,17904,-220,8457,8018,4748
8360,17480,160,6746,11915,3627
8544,13568,-520,1675,8984,11571
11172,8724,-120,-13828,16862,4362
6504,11116,7812,-8177,7634,4265
9672,7252,10352,-1714,6290,-3324
7984,7052,9984,-6264,-3532,-5445
10408,244,12004,-5352,-4438,10647
10004,2612,11488,2503,-89,-1357
9516,3504,11240,305,-1020,-391
10856,3896,11436,-467,-1069,-988
11772,4008,10288,2056,-572,-1446
9516,5464,11464,937,771,-2873
11468,5952,10404,708,-2756,-775
12348,7876,10972,-2746,-4419,2466
12344,2144,9488,-1406,979,-319
11988,4820,10536,-1192,-328,614
13084,4104,9836,-1499,-248,-380
13232,4644,10516,-246,942,-1305
ax,ay,az,gx,gy,gz
4232,-268,9900,-6308,8418,4552
6272,-2744,12724,-6493,3073,-5105
10376,-3440,14600,367,2069,-7709
5012,-2964,10896,168,17346,-10120
-1004,3276,10600,-2251,10467,-6836
-4708,5020,13772,8477,-1992,-1119
-5940,7956,14156,3272,11128,-5521
-8728,7416,10472,4864,13947,-5407
-7244,7628,7644,3934,8907,-3377
-20632,11940,8740,-1511,12788,-3427
-16220,656,2164,12813,3494,-4224
-18688,7568,10956,-2615,923,-10070
-12168,12400,-2700,-13790,-8385,7569
-10616,8700,-6712,-18426,4747,13707
-18316,-40,3096,824,2219,10308
-12508,11588,-2156,2364,6004,1981
-11720,11688,-208,-2918,-2127,-1372
-12244,7684,1816,-4507,3889,-4714
-15552,7548,3012,-14485,15076,-4407
-15444,9508,4160,-19347,1051,3307
-14092,-504,8204,22806,3272,6977
-18032,10044,3712,11853,-3586,-12890
-13320,5140,632,11052,2803,-6186
-16508,4740,124,-116,3169,-387
-18668,3916,-960,-6092,-572,789
-16232,4440,592,-2149,-7939,817
-18680,3656,912,753,-806,4244
-17860,3844,1568,7752,-1230,-2926
-16512,3340,1396,8519,1357,-1720
-14524,2928,1368,7591,-2156,-1585
-15360,3072,1300,6727,-5862,-584
-17180,3484,1524,7222,-3889,1034
-17016,3440,1484,8087,172,1355
-15256,3004,1440,7663,-658,-442
-15256,3040,1360,6528,-4316,-2473
-16904,3388,1460,6613,-3285,-2881
-17220,3496,1496,7525,1039,-2674
-15636,3092,1472,7523,1566,-2696
-14872,2972,1424,6530,-2403,-2246
-16256,3260,1460,6127,-3963,-679
-17108,3476,1504,6933,-824,1093
-16112,3268,1604,7317,1360,1358
-16052,3312,2280,6052,-1628,-292
-16020,3424,1244,-12524,4548,1281
-16024,2836,1276,-11263,2126,1269
-15760,3144,1344,-10606,2303,1444
-16908,2964,1068,-12231,4135,3138
-15448,2724,1420,-9352,1795,354
-15980,3060,1556,-4285,-897,-2069
-16476,3056,1600,276,-223,-2984
-16124,3580,1960,1626,1464,-1655
-16116,3128,1524,762,221,-1019
-16112,3224,1712,3643,-1234,-797
-15992,3060,1624,585,623,32
-15920,2892,1684,2681,-935,-546
-16160,3364,1528,3857,-664,-655
-16076,3516,1684,429,136,186
-16040,3328,1560,-2700,-118,659
-16156,3216,1500,-2970,565,949
-16104,3228,1600,-3057,602,974
-16016,3196,1628,-3317,127,729
-16220,3204,1532,-3531,-83,295
-16216,3204,1644,-3529,495,-26
-15992,3220,1612,-3488,1116,-63
-15956,3136,1548,-3634,960,-11
-16268,3208,1512,-3700,1014,715
-16000,3188,1540,-3803,1252,921
-16056,3200,1516,-4087,587,647
-16260,3212,1552,-4240,429,370
-16196,3220,1572,-4227,899,86
-16020,3144,1568,-4290,1034,-41
-15928,3164,1492,-4515,488,-112
-16112,3200,1552,-4659,193,-10
-16288,3276,1536,-4590,607,255
-16152,3204,1440,-4527,1219,713
-15868,3184,1440,-4587,1135,960
-16000,1264,1268,-1105,1182,-1847
-15880,3172,1552,1575,179,-2699
-15840,3200,1520,1402,-441,-2423
-16296,3200,1580,1483,-366,-1168
-15816,3144,1512,6269,-1834,527
-16156,3248,1484,6358,-1797,2369
-16004,3144,1492,7875,-2006,4876
-15864,3112,1464,7595,-2518,4354
-16236,3428,1608,4693,-2598,620
-16652,3304,1616,3644,-951,-2552
-16112,3332,1548,3589,365,-4855
-15048,3448,1944,940,-17,-4169
-16104,3116,1880,-730,-1882,-2782
-16804,3260,2096,-1117,-286,293
-16452,2688,2324,-3066,668,2108
-15828,2188,2392,997,-1021,-21
-16132,2992,2424,2319,-1965,-179
-16192,2808,2752,-630,-264,-104
-16196,3084,2808,-4453,259,40
-15620,2000,3148,-7075,14,-417
-15200,2456,3296,-922,-828,210
-16028,2512,3272,1081,-1309,-389
-15544,1132,3856,-983,-665,616
-15532,1340,3772,-837,229,-1245
-16204,2376,4056,-1568,1016,-1225
-15848,1976,3928,-2189,1126,-1128
-16128,1236,3956,-1076,-376,-363
-16232,1520,3920,-150,-219,28
-18740,3988,1640,-988,-1992,-3306
-17028,3508,1508,2469,10365,4434
-12576,2396,1516,1525,5410,7267
-14856,2828,1496,-822,-4105,6529
-20368,4112,1852,-338,-1638,5490
-19916,4128,1588,1924,9340,3639
-13632,2660,1288,1040,8096,-872
-12988,2468,1244,-2503,-5161,-5483
-18176,3740,1532,-3027,-7077,-5255
-19772,4108,1756,-1000,975,-2527
