ax,ay,az,gx,gy,gz,thetaG,phiG,thetaA,phiA,theta,phi
-0.1896972656,0.0517578125,-1.0039062500,-2.3282442092,-26.6259536743,-22.7938938140,-78.1289672851,-16.9087791442,-22.7938938140,10.6865320205,-2.8287334442,4.1478700637
-0.2045898437,0.0485839843,-1.0258789062,-16.3969459533,-4.1755723953,-17.3282451629,-78.9488143920,-17.1175575256,-17.3282451629,11.2661600112,-2.7024250030,5.0381517410
-0.1826171875,0.0515136718,-0.9797363281,-14.9007635116,11.7022905349,-16.5114498138,-79.6938552856,-16.5324420928,-16.5114498138,10.5442008972,-2.4865057468,6.3614068031
-0.1674804687,0.0527343750,-0.9519042968,7.8778624534,1.0610686540,-23.1526718139,-79.2999649047,-16.4793891906,-23.1526718139,9.9636669158,-1.3102700710,6.9468417167
-0.1979980468,0.0466308593,-1.0205078125,-0.5267175674,0.3129770994,-20.3206100463,-79.3263015747,-16.4637393951,-20.3206100463,10.9688920974,-0.7508533000,7.5634508132
-0.2102050781,0.0573730468,-1.0441894531,-8.6793889999,24.8244266510,-16.3816795349,-79.7602691650,-15.2225179672,-16.3816795349,11.3653526306,-0.5446153640,9.1887741088
-0.1818847656,0.0588378906,-0.9975585937,13.0000000000,33.9083976745,-21.6641216278,-79.1102676391,-13.5270977020,-21.6641216278,10.3156833648,0.5877089500,10.7989187240
-0.1845703125,0.0468750000,-1.0190429687,11.9007635116,18.3282451629,-21.7480907440,-78.5152282714,-12.6106853485,-21.7480907440,10.2555732727,1.3940732479,11.4963674545
-0.2111816406,0.0581054687,-1.0891113281,-3.7175571918,25.1068706512,-16.3664131164,-78.7011032104,-11.3553419113,-16.3664131164,10.9584226608,1.4766916275,12.4827184677
-0.2126464843,0.0644531250,-1.0798339843,13.4732828140,48.5648841857,-18.7938938140,-78.0274353027,-8.9270973205,-18.7938938140,11.1211357116,2.3305425643,14.3424892425
-0.1813964843,0.0480957031,-1.0402832031,15.4885492324,40.4732818603,-19.5648860931,-77.2530059814,-6.9034328460,-19.5648860931,9.8809957504,3.0303936004,15.3933801651
-0.2038574218,0.0585937500,-1.0910644531,-1.8625954627,27.6335868835,-15.2366409301,-77.3461380004,-5.5217533111,-15.2366409301,10.5683851242,2.9499481201,15.8440580368
-0.2231445312,0.0700683593,-1.1162109375,16.3206100463,48.0992355346,-18.3206100463,-76.5301055908,-3.1167914867,-18.3206100463,11.2834749221,3.7294452190,17.2041893005
-0.1835937500,0.0532226562,-1.0478515625,10.0076332092,49.5877876281,-16.5877857208,-76.0297241210,-0.6374020576,-16.5877857208,9.9253635406,4.0249714851,18.2198467254
-0.1860351562,0.0583496093,-1.0368652343,-4.0687022209,27.1755733489,-14.1832065582,-76.2331619262,0.7213766574,-14.1832065582,10.1560916900,3.7238664627,18.1652469635
-0.2055664062,0.0629882812,-1.0830078125,11.4427480697,30.1145038604,-18.4274806976,-75.6610260009,2.2271018028,-18.4274806976,10.7297840118,4.1421546936,18.3297958374
-0.1799316406,0.0446777343,-1.0061035156,1.0229008197,43.2595405578,-14.5725193023,-75.6098785400,4.3900785446,-14.5725193023,10.1298131942,3.9397525787,18.9383296966
-0.1645507812,0.0498046875,-0.9670410156,-8.1221370697,19.8091602325,-13.3358774185,-76.0159835815,5.3805365562,-13.3358774185,9.6443605422,3.4395809173,18.3861236572
-0.1887207031,0.0590820312,-1.0107421875,8.0229005813,8.4045801162,-18.6793899536,-75.6148376464,5.8007655143,-18.6793899536,10.5585823059,3.7579164505,17.5691871643
-0.1882324218,0.0490722656,-1.0148925781,-0.1374045729,21.6030540466,-15.6030530929,-75.6217041015,6.8809185028,-15.6030530929,10.4952821731,3.5966701507,17.4262313842
-0.1633300781,0.0446777343,-0.9506835937,-14.7938928604,16.2137413024,-11.9770994186,-76.3613967895,7.6916055679,-11.9770994186,9.7378635406,2.8262085914,16.9620609283
-0.1589355468,0.0505371093,-0.9396972656,-1.0534350872,-8.8473281860,-17.3053436279,-76.4140701293,7.2492389678,-17.3053436279,9.5862655639,2.8128142356,15.4796810150
-0.1918945312,0.0451660156,-0.9929199218,0.8625954627,-14.8473281860,-18.2595424652,-76.3709411621,6.5068726539,-18.2595424652,10.9272642135,2.8111362457,14.1658067703
-0.1853027343,0.0493164062,-1.0061035156,-17.6641216278,-3.4732823371,-12.1221370697,-77.2541503906,6.3332085609,-12.1221370697,10.4234676361,2.0527238845,13.4568424224
-0.1657714843,0.0568847656,-0.9526367187,-8.8625955581,-14.5190839767,-15.8396949768,-77.6972808837,5.6072545051,-15.8396949768,9.8541765213,1.8731702804,12.2993822097
-0.1784667968,0.0439453125,-0.9938964843,2.5572519302,-39.1755714416,-20.4427490234,-77.5694198608,3.6484758853,-20.4427490234,10.1699771881,2.0746617317,10.3150100708
-0.2070312500,0.0539550781,-1.0656738281,-16.3969459533,-34.5648841857,-15.0992364883,-78.3892669677,1.9202317237,-15.0992364883,10.9803333282,1.4933879375,8.9458017349
-0.1943359375,0.0585937500,-1.0454101562,-13.8015270233,-23.1145038604,-15.3511447906,-79.0793457031,0.7645064353,-15.3511447906,10.5146284103,1.1559251546,8.1987590789
-0.1767578125,0.0502929687,-1.0219726562,4.0305342674,-41.8015251159,-21.3587779998,-78.8778152465,-1.3255697488,-21.3587779998,9.8010253906,1.5702633857,6.6625342369
-0.2087402343,0.0490722656,-1.0908203125,-12.7175569534,-54.2671737670,-17.6030540466,-79.5136947631,-4.0389285087,-17.6030540466,10.8225135803,1.1737216711,4.9801764488
-0.2148437500,0.0600585937,-1.1213378906,-14.3816795349,-37.9389305114,-16.3358783721,-80.2327804565,-5.9358749389,-16.3358783721,10.8310375213,0.8381149291,4.2454013824
-0.1909179687,0.0532226562,-1.0673828125,5.5648856163,-32.4580154418,-21.6564884185,-79.9545364379,-7.5587759017,-21.6564884185,10.1286773681,1.3704111576,3.7484271526
-0.1894531250,0.0446777343,-1.0534667968,-7.9389314651,-50.8931312561,-19.0992374420,-80.3514862060,-10.1034326553,-19.0992374420,10.1860074996,1.1859707832,2.5511062145
-0.2160644531,0.0632324218,-1.1020507812,-13.0381679534,-46.3053436279,-17.3435115814,-81.0033950805,-12.4187002182,-17.3435115814,11.0747613906,0.9373494148,1.8616772651
-0.1967773437,0.0571289062,-1.0676269531,6.8702292442,-21.6641216278,-20.8015270233,-80.6598815917,-13.5019063949,-20.8015270233,10.4285535812,1.5405831336,2.2259836196
-0.1750488281,0.0410156250,-1.0161132812,-6.1603055000,-29.9923667907,-18.0916023254,-80.9678955078,-15.0015249252,-18.0916023254,9.7667703628,1.3893799781,2.0824260711
-0.1940917968,0.0520019531,-1.0209960937,-12.3129768371,-38.8244285583,-16.8396949768,-81.5835418701,-16.9427471160,-16.8396949768,10.7499122619,1.0873450088,1.7325108051
-0.2087402343,0.0549316406,-1.0549316406,5.9770994186,-16.0610694885,-20.3435115814,-81.2846832275,-17.7458000183,-20.3435115814,11.1778249740,1.6168967247,2.4667124748
-0.1865234375,0.0454101562,-0.9890136718,-2.1832060813,-0.4122137546,-17.0839691162,-81.3938446044,-17.7664108276,-17.0839691162,10.6692924499,1.6690840721,3.6795806884
-0.1694335937,0.0498046875,-0.9545898437,-14.5648851394,-10.5038166046,-14.5648851394,-82.1220855712,-18.2916011810,-14.5648851394,10.0514230728,1.2408272027,4.1889448165
-0.2033691406,0.0568847656,-1.0231933593,4.7938933372,-2.4045801162,-19.0534343719,-81.8823928833,-18.4118309020,-19.0534343719,11.2246694564,1.7266194820,5.1421093940
-0.1970214843,0.0412597656,-1.0170898437,-6.5343513488,21.8320617675,-14.5725193023,-82.2091140747,-17.3202285766,-14.5725193023,10.9542522430,1.5320163726,6.9417939186
-0.1735839843,0.0485839843,-0.9746093750,-17.7557258605,21.4045810699,-11.4427480697,-83.0969009399,-16.2500000000,-11.4427480697,10.0865707397,0.9690464019,8.3232059478
-0.1855468750,0.0522460937,-1.0080566406,-0.9389312744,10.8931293487,-16.6030540466,-83.1438446044,-15.7053432464,-16.6030540466,10.4156789779,1.2214803695,9.1000356674
-0.2089843750,0.0485839843,-1.0683593750,-5.9236640930,27.3664131164,-14.2748088836,-83.4400253295,-14.3370227813,-14.2748088836,11.0568647384,1.1698104143,10.5566329956
-0.1992187500,0.0541992187,-1.0512695312,-22.7557258605,45.2290077209,-8.2900762557,-84.5778121948,-12.0755720138,-8.2900762557,10.7165794372,0.4621917724,12.5028581619
-0.1828613281,0.0527343750,-1.0185546875,-7.5954198837,34.4045791625,-13.1755723953,-84.9575805664,-10.3553428649,-13.1755723953,10.1645698547,0.5076396465,13.6143102645
-0.2387695312,0.1662597656,-1.1049804687,-11.0992364883,50.6030540466,8.9236640930,-85.5125427246,-7.8251900672,8.9236640930,12.0615491867,1.2147499322,15.5320262908
-0.1743164062,0.0502929687,-1.0092773437,4.0534353256,27.6488552093,6.3511452674,-85.3098678588,-6.4427471160,6.3511452674,9.7872056961,1.6264847755,15.8453798294
-0.1853027343,0.0571289062,-0.9899902343,-5.5572519302,0.5725190639,7.7251906394,-85.5877304077,-6.4141211509,7.7251906394,10.5845289230,1.6332921981,15.0805835723
-0.1728515625,0.0471191406,-0.9697265625,14.5572519302,3.0229008197,2.4809160232,-84.8598709106,-6.2629761695,2.4809160232,10.0950326919,2.4177899360,14.4612245559
-0.1613769531,0.0351562500,-0.9523925781,-3.1450381278,-13.6717557907,6.2748093605,-85.0171203613,-6.9465637207,6.2748093605,9.6106424331,2.2341101169,13.1525869369
-0.1823730468,0.0578613281,-0.9963378906,-6.2061066627,-27.7938938140,5.8244276046,-85.3274230957,-8.3362579345,5.8244276046,10.3557147979,2.1256535053,11.5518150329
-0.1923828125,0.0537109375,-1.0229492187,17.4809169769,-21.2290077209,-0.0152671756,-84.4533767700,-9.3977079391,-0.0152671756,10.6367092132,2.9928326606,10.5123176574
-0.1779785156,0.0441894531,-1.0083007812,4.1145038604,-23.7404575347,3.7786259651,-84.2476501464,-10.5847311019,3.7786259651,10.0009479522,3.0894641876,9.4266424179
-0.1816406250,0.0617675781,-1.0266113281,-6.6412215232,-42.2824440002,5.3282442092,-84.5797119140,-12.6988534927,5.3282442092,10.0158853530,2.8523824691,7.7180247306
-0.2038574218,0.0612792968,-1.0795898437,18.1832065582,-43.8396949768,-1.1221374273,-83.6705551147,-14.8908386230,-1.1221374273,10.6763858795,3.6761744022,6.2985920906
-0.2045898437,0.0493164062,-1.0893554687,8.5648851394,-34.0305328369,1.9160305023,-83.2423095703,-16.5923652648,1.9160305023,10.6260766983,3.8708955764,5.5014171600
-0.1894531250,0.0583496093,-1.0510253906,-8.7938928604,-40.9389305114,6.0610685348,-83.6820068359,-18.6393127441,6.0610685348,10.2027740478,3.3856189250,4.4667162895
-0.2026367187,0.0588378906,-1.0883789062,17.1755733489,-51.5572509765,-1.3740458488,-82.8232269287,-21.2171745300,-1.3740458488,10.5316619873,4.0640721321,3.1852750778
-0.2145996093,0.0478515625,-1.1105957031,9.4198474884,-41.4351158142,1.5267175674,-82.3522338867,-23.2889308929,1.5267175674,10.9265470504,4.2181634902,2.5854735374
-0.1975097656,0.0563964843,-1.0683593750,-10.1679391860,-33.2137413024,7.5114502906,-82.8606338500,-24.9496173858,7.5114502906,10.4598865509,3.5990207195,2.3550515174
-0.1889648437,0.0583496093,-1.0358886718,13.4122133255,-41.7404594421,0.6030534744,-82.1900253295,-27.0366401672,0.6030534744,10.3221073150,4.1049451828,1.7761403083
-0.2033691406,0.0468750000,-1.0676269531,10.3282442092,-40.1832046508,1.4580153465,-81.6736145019,-29.0458011627,1.4580153465,10.7747631072,4.2986016273,1.4181475639
-0.2038574218,0.0517578125,-1.0517578125,-12.0763359069,-23.7557258605,8.5954198837,-82.2774276733,-30.2335872650,8.5954198837,10.9564256668,3.5554528236,1.8392710685
-0.1765136718,0.0507812500,-0.9880371093,13.4274806976,-20.3358783721,2.1297709941,-81.6060562133,-31.2503814697,2.1297709941,10.1160058975,4.0272645950,2.2165064811
-0.1918945312,0.0429687500,-1.0000000000,3.9389312744,-22.9312973022,4.2290077209,-81.4091110229,-32.3969459533,4.2290077209,10.8529214859,3.9530367851,2.5373888015
-0.1948242187,0.0544433593,-1.0187988281,-14.3664121627,-8.0763359069,10.3511447906,-82.1274337768,-32.8007621765,10.3511447906,10.8108720779,3.2001938819,3.4351673126
-0.1870117187,0.0568847656,-0.9838867187,6.0305342674,7.6335878372,5.7022900581,-81.8259048461,-32.4190826416,5.7022900581,10.7445592880,3.4640939235,4.8560037612
-0.1784667968,0.0395507812,-0.9736328125,7.7557253837,4.2061066627,5.0839695930,-81.4381179809,-32.2087783813,5.0839695930,10.3786315917,3.6173136234,5.8631572723
-0.1936035156,0.0466308593,-1.0141601562,-14.6641225814,4.2824425697,10.6870231628,-82.1713256835,-31.9946556091,10.6870231628,10.7966089248,2.8393855094,6.7851791381
-0.1970214843,0.0605468750,-1.0249023437,-1.3358778953,24.2900772094,9.0229005813,-82.2381210327,-30.7801513671,9.0229005813,10.8629903793,2.8547344207,8.4291791915
-0.1875000000,0.0485839843,-1.0090332031,10.0381679534,32.1145019531,6.0992364883,-81.7362136840,-29.1744270324,6.0992364883,10.5148105621,3.2596888542,10.1068906784
-0.1855468750,0.0441894531,-1.0227050781,-12.1603050231,24.9923667907,11.6564884185,-82.3442306518,-27.9248085021,11.6564884185,10.2737989425,2.6190869808,11.1941032409
-0.2124023437,0.0607910156,-1.0771484375,-6.8702292442,29.9923667907,10.9007635116,-82.6877441406,-26.4251899719,10.9007635116,11.1377344131,2.4096305370,12.4603242874
-0.2080078125,0.0561523437,-1.0776367187,11.6030530929,45.7709922790,7.2213740348,-82.1075897216,-24.1366405487,7.2213740348,10.9105548858,2.9806425094,14.1731262207
-0.1943359375,0.0478515625,-1.0556640625,-8.6183204650,43.7480926513,12.2213745117,-82.5385055541,-21.9492359161,12.2213745117,10.4202651977,2.5501451492,15.4694910049
-0.2009277343,0.0603027343,-1.0742187500,-9.2061071395,33.6488533020,12.4351148605,-82.9988098144,-20.2667922973,12.4351148605,10.5782175064,2.2501156330,16.1658763885
-0.2124023437,0.0581054687,-1.1069335937,12.5038166046,42.4732818603,7.4503817558,-82.3736190795,-18.1431274414,7.4503817558,10.8475112915,2.8866739273,17.1732368469
-0.2016601562,0.0485839843,-1.0764160156,-4.6335878372,49.0992355346,12.6870231628,-82.6053009033,-15.6881656646,12.6870231628,10.6004772186,2.6377687454,18.2740402221
-0.1813964843,0.0551757812,-1.0412597656,-10.1908397674,35.2824440002,13.9541988372,-83.1148452758,-13.9240436553,13.9541988372,9.8686761856,2.2572395801,18.5127391815
-0.1958007812,0.0607910156,-1.0583496093,12.8396949768,28.9847335815,7.3129773139,-82.4728622436,-12.4748067855,7.3129773139,10.4646720886,2.9492437362,18.5373802185
-0.1997070312,0.0490722656,-1.0537109375,0.6641221523,35.8244285583,11.1526718139,-82.4396591186,-10.6835851669,11.1526718139,10.7204780578,2.9280552864,18.8873844146
-0.1738281250,0.0520019531,-0.9904785156,-11.9770994186,31.0534343719,14.5343513488,-83.0385131835,-9.1309137344,14.5343513488,9.9405746459,2.4238526821,18.8651351928
-0.1689453125,0.0537109375,-0.9758300781,10.6030530929,14.6183204650,7.4198474884,-82.5083618164,-8.3999977111,7.4198474884,9.8076887130,2.9765594482,18.1277961730
-0.1892089843,0.0454101562,-1.0043945312,6.3435115814,9.7557249069,8.4045801162,-82.1911849975,-7.9122114181,8.4045801162,10.6577816009,3.1812715530,17.4219131469
-0.1770019531,0.0488281250,-0.9753417968,-13.4885492324,13.8702287673,13.9541988372,-82.8656158447,-7.2186999320,13.9541988372,10.2733230590,2.5538170337,16.9391098022
-0.1630859375,0.0549316406,-0.9404296875,6.5496182441,1.5114503860,7.9236640930,-82.5381317138,-7.1431274414,7.9236640930,9.8217706680,2.9431834220,15.9357461929
-0.1701660156,0.0424804687,-0.9619140625,8.3129768371,-14.6870231628,6.2824425697,-82.1224822998,-7.8774785995,6.2824425697,10.0224657058,3.2285175323,14.4245567321
-0.1843261718,0.0468750000,-0.9958496093,-14.1450386047,-12.8854961395,12.6259546279,-82.8297348022,-8.5217533111,12.6259546279,10.4751062393,2.5405752658,13.2845058441
-0.1721191406,0.0493164062,-0.9814453125,5.6183204650,-15.8702287673,7.0076336860,-82.5488204956,-9.3152647018,7.0076336860,9.9347038269,2.8232852935,12.1075515747
-0.1748046875,0.0412597656,-0.9870605468,4.3206105232,-33.0610694885,6.1068701744,-82.3327865600,-10.9683179855,6.1068701744,10.0341558456,2.9369647979,10.3914470672
-0.2011718750,0.0522460937,-1.0490722656,-17.4656486511,-38.7480926513,11.0916032791,-83.2060699462,-12.9057226181,11.0916032791,10.8422393798,2.1741545200,8.8122720718
-0.1965332031,0.0622558593,-1.0595703125,-0.8473282814,-30.6717548370,6.7862596511,-83.2484359741,-14.4393100738,6.7862596511,10.4903335571,2.3079686164,7.7604317665
-0.1833496093,0.0488281250,-1.0412597656,5.0458016395,-36.8015251159,4.9007635116,-82.9961471557,-16.2793865203,4.9007635116,9.9757795333,2.5728502273,6.5286693572
-0.1989746093,0.0541992187,-1.0693359375,-19.5343513488,-51.0992355346,10.2061071395,-83.9728622436,-18.8343486785,10.2061071395,10.5274429321,1.7846131324,4.9567680358
-0.2148437500,0.0639648437,-1.1018066406,-5.5877861976,-43.7938919067,6.6106872558,-84.2522506713,-21.0240440368,6.6106872558,11.0156879425,1.7686299324,4.0043659210
-0.1979980468,0.0532226562,-1.0803222656,4.4351143836,-35.5267181396,4.3053436279,-84.0304946899,-22.8003807067,4.3053436279,10.3734188079,2.1079716682,3.4498383998
-0.1894531250,0.0510253906,-1.0651855468,-17.8396949768,-44.1603050231,9.9618320465,-84.9224777221,-25.0083961486,9.9618320465,10.0738105773,1.4386220932,2.5666213035
-0.2104492187,0.0639648437,-1.0793457031,-9.1450386047,-46.8473281860,7.0000000000,-85.3797302246,-27.3507633209,7.0000000000,11.0141725540,1.3335127830,1.8427425384
-0.2070312500,0.0561523437,-1.0795898437,6.1526718139,-32.2900772094,3.7251908779,-85.0720977783,-28.9652671813,3.7251908779,10.8414220809,1.8336095809,1.8202162742
-0.1901855468,0.0434570312,-1.0346679687,-14.2977094650,-26.7251911163,9.6870231628,-85.7869796752,-30.3015270233,9.6870231628,10.4064769744,1.3057374954,1.9723348617
-0.1884765625,0.0612792968,-1.0178222656,-11.4656486511,-33.0458030700,8.4656486511,-86.3602600097,-31.9538173675,8.4656486511,10.4724435806,1.1307790279,1.8429045677
-0.1970214843,0.0551757812,-1.0305175781,8.1526718139,-25.1755733489,3.3664121627,-85.9526290893,-33.2125968933,3.3664121627,10.8084726333,1.7592065334,2.1177780628
-0.1938476562,0.0446777343,-1.0148925781,-6.5648856163,-8.9007635116,8.6030530929,-86.2808761596,-33.6576347351,8.6030530929,10.8032140731,1.5877108573,3.0423111915
-0.1801757812,0.0524902343,-0.9741210937,-13.0305347442,-5.5419845581,10.5190839767,-86.9324035644,-33.9347343444,10.5190839767,10.4642915725,1.2507120370,3.9200739860
-0.1818847656,0.0529785156,-0.9851074218,9.5648851394,-8.0000000000,4.5419845581,-86.4541625976,-34.3347358703,4.5419845581,10.4462032318,1.9237077713,4.5589933395
-0.1933593750,0.0441894531,-1.0139160156,4.8167939186,3.1297709941,6.4274806976,-86.2133255004,-34.1782455444,6.4274806976,10.7869777679,2.2075777053,5.6262063980
-0.1901855468,0.0544433593,-0.9975585937,-9.8396949768,20.2977104187,11.9236640930,-86.7053070068,-33.1633605957,11.9236640930,10.7783002853,1.9185658454,7.2616729736
-0.1791992187,0.0593261718,-0.9885253906,11.8015270233,18.4656486511,6.1450381278,-86.1152343750,-32.2400779724,6.1450381278,10.2568960189,2.6392750740,8.4957466125
-0.1977539062,0.0490722656,-1.0361328125,13.5877866744,16.9923667907,5.3664121627,-85.4358444213,-31.3904590606,5.3664121627,10.7935752868,3.2203974723,9.5625963211
-0.2055664062,0.0524902343,-1.0612792968,-5.3358778953,31.9389305114,12.1755723953,-85.7026367187,-29.7935123443,12.1755723953,10.9491996765,2.9275512695,11.1279916763
-0.1938476562,0.0639648437,-1.0451660156,11.7557249069,40.4656486511,8.6488552093,-85.1148529052,-27.7702293395,8.6488552093,10.4881057739,3.5045752525,12.7517986297
-0.1877441406,0.0512695312,-1.0446777343,21.0610694885,32.9771003723,5.7251906394,-84.0617980957,-26.1213741302,5.7251906394,10.1761589050,4.2887959480,13.7669792175
-0.2131347656,0.0642089843,-1.1005859375,-0.9236640930,37.4351158142,12.7251911163,-84.1079788208,-24.2496185302,12.7251911163,10.9418363571,4.0979399681,14.9342002868
-0.2043457031,0.0654296875,-1.0827636718,19.5801525115,47.7633590698,8.2671756744,-83.1289749145,-21.8614501953,8.2671756744,10.6684894561,4.8251423835,16.3242874145
-0.1872558593,0.0510253906,-1.0561523437,19.9312973022,39.6641235351,7.6030535697,-82.1324081420,-19.8782444000,7.6030535697,10.0425891876,5.3569831848,17.0677585601
-0.2001953125,0.0573730468,-1.0812988281,0.2290076255,30.5038166046,13.0458011627,-82.1209564208,-18.3530540466,13.0458011627,10.4747533798,5.0111536979,17.3752193450
-0.2048339843,0.0605468750,-1.0776367187,17.5572509765,39.2824440002,9.1221370697,-81.2430953979,-16.3889312744,9.1221370697,10.7456750869,5.4795627593,18.0502910614
-0.1894531250,0.0498046875,-1.0358886718,21.0839691162,39.2442741394,8.3129768371,-80.1888961791,-14.4267177581,8.3129768371,10.3525524139,5.9598627090,18.5635128021
-0.1733398437,0.0483398437,-1.0097656250,-2.0839693546,21.9236640930,13.8473281860,-80.2930984497,-13.3305349349,13.8473281860,9.7297220230,5.3825154304,18.1702003479
-0.1936035156,0.0581054687,-1.0253906250,10.7480916976,18.2595424652,10.3358774185,-79.7556915283,-12.4175577163,10.3358774185,10.6753883361,5.5099968910,17.8220100402
-0.1855468750,0.0458984375,-1.0051269531,18.6564884185,23.1526718139,8.7404584884,-78.8228683471,-11.2599239349,8.7404584884,10.4484329223,5.8620743751,17.6999607086
-0.1687011718,0.0449218750,-0.9580078125,-5.5725193023,12.7404584884,14.5343513488,-79.1014938354,-10.6229009628,14.5343513488,9.9764137268,5.1425404548,17.0828971862
-0.1740722656,0.0522460937,-0.9672851562,-1.7022900581,-2.2213740348,12.4274806976,-79.1866073608,-10.7339696884,12.4274806976,10.1871948242,4.7552523612,15.9541339874
-0.1804199218,0.0466308593,-0.9865722656,12.6183204650,-3.8320610046,8.2137403488,-78.5556945800,-10.9255723953,8.2137403488,10.3521709442,4.9775462150,14.9509782791
-0.1770019531,0.0380859375,-0.9704589843,-9.2213745117,-2.0458016395,14.1145038604,-79.0167617797,-11.0278625488,14.1145038604,10.3287744522,4.1706557273,14.1707019805
-0.1655273437,0.0510253906,-0.9611816406,-15.1297712326,-14.7938928604,14.9389314651,-79.7732467651,-11.7675571441,14.9389314651,9.7577228546,3.3512556552,12.8800153732
-0.1811523437,0.0507812500,-0.9987792968,2.4809160232,-27.1450386047,9.3053436279,-79.6492004394,-13.1248092651,9.3053436279,10.2672166824,3.3835997581,11.3344316482
-0.1950683593,0.0422363281,-1.0395507812,-12.5725193023,-24.2442741394,13.2213745117,-80.2778244018,-14.3370227813,13.2213745117,10.6192188262,2.6847398281,10.1967687606
-0.1818847656,0.0520019531,-1.0258789062,-25.8625946044,-23.4427490234,16.8625946044,-81.5709533691,-15.5091600418,16.8625946044,10.0412378311,1.6114728450,9.1771230697
-0.1813964843,0.0590820312,-1.0217285156,-8.3893127441,-36.2900772094,10.6946563720,-81.9904174804,-17.3236637115,10.6946563720,10.0508804321,1.5020007133,7.7658591270
-0.2026367187,0.0476074218,-1.0808105468,-16.0839691162,-41.7862586975,12.2900762557,-82.7946166992,-19.4129772186,12.2900762557,10.6088218688,0.9649803161,6.4163875579
-0.2053222656,0.0615234375,-1.0932617187,-32.5267181396,-32.6488533020,16.6412220001,-84.4209518432,-21.0454196929,16.6412220001,10.6202306747,-0.0872972869,5.6593880653
-0.1894531250,0.0632324218,-1.0598144531,-14.9007635116,-34.1374053955,11.2061071395,-85.1659927368,-22.7522907257,11.2061071395,10.1175594329,-0.2032945156,4.8772740364
-0.1999511718,0.0473632812,-1.0766601562,-16.8931293487,-45.3893127441,10.9465646743,-86.0106506347,-25.0217571258,10.9465646743,10.5108461380,-0.5192715644,3.7932641506
-0.2136230468,0.0551757812,-1.0988769531,-34.0381660461,-38.4732818603,15.3435115814,-87.7125625610,-26.9454212188,15.3435115814,10.9876508712,-1.4647432327,3.2373077869
-0.2009277343,0.0622558593,-1.0720214843,-16.6641216278,-27.1603050231,10.8396949768,-88.5457687377,-28.3034362792,10.8396949768,10.5982666015,-1.4632273674,3.1871385574
-0.1921386718,0.0507812500,-1.0363769531,-19.0534343719,-35.2748107910,10.9618320465,-89.4984436035,-30.0671768188,10.9618320465,10.4907703399,-1.6397759914,2.7835040092
-0.2038574218,0.0581054687,-1.0505371093,-26.6030540466,-29.4427490234,12.7251911163,-90.8285980224,-31.5393142700,12.7251911163,10.9654464721,-2.0582456588,2.7594785690
-0.1948242187,0.0539550781,-1.0329589843,-4.5648856163,-14.0534353256,7.8702292442,-91.0568389892,-32.2419853210,7.8702292442,10.6667585372,-1.5027669906,3.3482997417
-0.1760253906,0.0471191406,-0.9831542968,-9.5343513488,-13.8244276046,9.1755723953,-91.5335540771,-32.9332084655,9.1755723953,10.1393728256,-1.2774115800,3.7794225215
-0.1850585937,0.0522460937,-0.9938964843,-18.9083976745,-17.5419845581,11.4503812789,-92.4789733886,-33.8103065490,11.4503812789,10.5331916809,-1.4456553459,4.0469536781
-0.1940917968,0.0563964843,-1.0148925781,2.2137403488,-5.1832060813,6.7022900581,-92.3682861328,-34.0694656372,6.7022900581,10.8104429244,-0.6661093235,4.8411912918
-0.1818847656,0.0473632812,-0.9799804687,6.9312977790,9.0534353256,6.1984734535,-92.0217208862,-33.6167945861,6.1984734535,10.5024909973,0.1364786624,6.0751576423
-0.1757812500,0.0485839843,-0.9738769531,-6.7251906394,5.8931298255,10.4198474884,-92.3579788208,-33.3221397399,10.4198474884,10.2190780639,0.2517786264,6.9472036361
-0.1894531250,0.0563964843,-1.0056152343,9.2366409301,5.5954198837,5.9541983604,-91.8961486816,-33.0423698425,5.9541983604,10.6528444290,1.0797436237,7.7408552169
-0.1970214843,0.0524902343,-1.0341796875,23.6412220001,19.3435115814,3.5267176628,-90.7140884399,-32.0751953125,3.5267176628,10.7726211547,2.3506834506,9.0177192687
-0.1889648437,0.0485839843,-1.0217285156,6.6488547325,27.6564884185,8.9083967208,-90.3816452026,-30.6923713684,8.9083967208,10.4666748046,2.6822187900,10.4104633331
-0.1848144531,0.0600585937,-1.0263671875,15.1374044418,21.6870231628,6.6259541511,-89.6247787475,-29.6080207824,6.6259541511,10.1906042098,3.4176251888,11.2991828918
-0.2031250000,0.0590820312,-1.0668945312,34.1908378601,22.8778629302,2.1679389476,-87.9152374267,-28.4641284942,2.1679389476,10.7633724212,4.8251690864,12.1911211013
-0.2045898437,0.0546875000,-1.0861816406,16.6259536743,36.3664131164,8.0687026977,-87.0839385986,-26.6458072662,8.0687026977,10.6538944244,5.2328858375,13.5061101913
-0.1894531250,0.0629882812,-1.0561523437,19.4045810699,34.8473281860,7.8931298255,-86.1137084960,-24.9034404754,7.8931298255,10.1519269943,5.7765798568,14.4839944839
-0.1955566406,0.0534667968,-1.0739746093,38.6564903259,25.5954189300,2.1755726337,-84.1808853149,-23.6236686706,2.1755726337,10.3072557449,6.9735984802,14.9452886581
-0.2106933593,0.0488281250,-1.1052246093,21.3435115814,30.9694652557,7.4274806976,-83.1137084960,-22.0751953125,7.4274806976,10.7827510833,7.2074017524,15.6371097564
