ax,ay,az,gx,gy,gz
-15404,2924,-3420,-1832,-3935,2180
-17848,3888,-3776,-788,-3804,-3153
-15804,3028,-3480,-2776,-6526,3744
-16296,3380,-3492,-42,-1360,-4363
-16500,3372,-3492,-2622,-5255,4376
-14672,2924,-3164,-129,-1748,-4377
-16656,3472,-3484,-1325,-10,3731
-14504,2820,-3224,-755,-3286,-3058
-15676,3372,-3320,53,4681,2055
-16016,3012,-3388,-716,-1470,-1161
-14972,3248,-3372,395,4756,472
-17192,3312,-3500,194,3780,379
-15520,3356,-3412,40,2171,-728
-17048,3300,-3616,994,7951,1537
-16576,3604,-3608,-126,1152,-638
-16308,3148,-3532,1129,7993,1172
-17328,3728,-3612,77,982,-1277
-15096,2876,-3304,355,5153,2059
-17188,3692,-3448,546,1975,-2600
-14764,2800,-3192,-1013,299,3270
-16220,3364,-3288,784,2325,-3900
-15672,3068,-3344,-2006,-3315,3978
-15200,3020,-3280,366,-84,-4393
-17136,3508,-3524,-2079,-3654,3805
-15200,3096,-3304,-709,-4452,-4128
-17648,3664,-3644,-1624,-2190,3177
-15884,3100,-3360,-1561,-7838,-3624
-17072,3572,-3500,-1171,-827,2704
-16668,3332,-3596,-1713,-8368,-3307
-15944,3216,-3380,-997,-112,2924
-16740,3376,-3592,-1169,-6242,-3445
-14676,3000,-3364,-1122,-546,3036
-16516,3220,-3336,-85,-1246,-3194
-14644,3076,-3264,-1339,-1552,2966
-15652,3024,-3304,891,3497,-2510
-16020,3436,-3360,-987,-558,2299
-15144,2816,-3408,986,5177,-1217
-17392,3812,-3592,-53,2763,1222
-15276,2900,-3332,485,4101,91
-17792,3836,-3772,924,6099,188
-16024,2988,-3424,-139,2174,1039
-16848,3648,-3572,1345,7238,-648
-16616,3132,-3412,-485,998,1665
-15488,3336,-3344,1015,4970,-1434
-16968,3312,-3432,-443,1405,2027
-14744,3128,-3208,83,1111,-1128
-16648,3248,-3344,-426,735,1025
-15100,3212,-3336,-968,-3930,-1678
-16188,3144,-3232,-521,911,1481
-16524,3476,-3532,-1469,-6784,-2606
-15736,3128,-3460,-1100,-1110,1985
-17604,3712,-3736,-1256,-6417,-3398
-15592,3092,-3408,-1883,-4022,2567
-17656,3680,-3644,-631,-4101,-3961
-15784,3048,-3508,-2408,-5767,3114
-16444,3344,-3380,-8,-1534,-4228
-16140,3228,-3484,-2308,-4950,3501
-14884,3000,-3220,146,-401,-3933
-16440,3420,-3420,-1396,-974,3298
-14348,2708,-3124,-179,-916,-2879
-16496,3460,-3344,-363,3477,3210
-15168,2932,-3292,-155,-455,-2302
-16220,3496,-3488,493,6895,2847
-16696,3372,-3476,19,727,-1617
-15924,3360,-3440,669,7084,2771
-17680,3468,-3612,595,3017,-1453
-15648,3368,-3448,193,4749,2774
-17380,3412,-3708,1117,4963,-1513
-15788,3408,-3360,-493,1403,2368
-16044,3044,-3380,1071,5102,-1274
-16220,3468,-3416,-779,-909,1247
-14884,2784,-3136,219,2167,-425
-16712,3596,-3496,-549,-1162,-590
-14884,2756,-3196,-1163,-2528,782
-16700,3600,-3456,-241,-860,-2282
-15864,2964,-3480,-1980,-5915,696
-16548,3564,-3460,-478,-1678,-2486
-17092,3376,-3652,-2368,-6728,1032
-15928,3456,-3596,-771,-3112,-2756
-17476,3456,-3572,-1942,-4822,1128
-15380,3216,-3328,-1196,-4840,-2680
-16788,3308,-3356,-1163,-1239,1350
-15352,3164,-3420,-1311,-5381,-2543
-15420,3012,-3136,-552,1908,2036
-16024,3312,-3268,-781,-3190,-2599
-14592,2952,-3156,-481,2720,3024
-16564,3376,-3324,266,1351,-2670
-15100,3096,-3216,-825,2090,3794
-16716,3304,-3468,1147,5280,-2497
-16404,3368,-3448,-856,2134,4091
-15844,2952,-3368,-171,2967,1739
-15800,3340,-3288,800,4841,-943
-16392,3204,-3260,-849,-42,1883
-14884,3092,-3268,77,899,-1817
-16524,3284,-3392,-723,245,1649
-15068,3140,-3244,-881,-3861,-2505
-16388,3244,-3424,-740,186,1296
-16332,3468,-3624,-1442,-6663,-3124
-16128,3216,-3648,-1017,-1160,1187
-17340,3628,-3652,-1430,-6866,-3556
-15800,3120,-3456,-1513,-3020,1329
-17572,3712,-3676,-996,-4891,-3867
-15404,3088,-3344,-1987,-4293,1840
-16616,3508,-3436,-283,-1880,-3884
-15448,3084,-3360,-2076,-4083,2551
-15512,3192,-3280,190,799,-3357
-15876,3252,-3320,-1606,-1626,3095
-14616,2888,-3124,224,1503,-2654
-16564,3420,-3536,-655,2702,3199
-15128,2956,-3172,-218,819,-1274
-16568,3460,-3508,311,6391,2619
-16620,3164,-3372,-319,1272,96
-16076,3432,-3552,499,6454,2001
-17572,3384,-3540,167,3661,945
-15876,3376,-3488,122,3589,1320
-17064,3312,-3584,645,5797,1450
-16124,3448,-3404,-309,444,113
-15592,3024,-3328,392,5030,1999
-16544,3512,-3336,-150,-356,-1656
-14776,2896,-3220,-718,833,2615
-16368,3336,-3280,309,351,-3264
-15116,2992,-3284,-1421,-2711,1701
-16444,3448,-3416,-1,-1096,-3845
-16508,3392,-3416,-2132,-5379,1805
-15996,3268,-3472,-356,-2704,-4398
-17548,3680,-3648,-1897,-4666,1191
-15780,3116,-3384,-1104,-5374,-3897
-17292,3640,-3608,-1240,-2206,430
-15992,3116,-3444,-1636,-6590,-2829
-15880,3348,-3348,-763,-505,-99
-16372,3176,-3416,-1376,-4391,-1492
-14792,3116,-3172,-793,-965,-370
-16176,3128,-3284,-552,517,146
-15052,3196,-3180,-902,-1774,-658
-15452,3048,-3384,-10,4276,1960
-16348,3452,-3392,-385,72,-932
-15268,3016,-3308,-57,4896,3261
-17228,3564,-3560,462,3434,-1035
-15884,3192,-3424,-600,3422,4362
-17068,3508,-3536,1132,5902,-1256
-16824,3472,-3448,-737,2398,4476
-15992,3104,-3460,1107,5294,-1182
-17184,3648,-3568,-344,2880,3449
-15200,2928,-3300,235,1894,-706
-16492,3484,-3408,220,3565,1516
-15476,2916,-3356,-697,-1661,65
-15428,3268,-3248,225,1826,-760
-16408,3192,-3344,-956,-2363,434
-15172,3116,-3316,-483,-2580,-2366
-16824,3340,-3492,-748,-1276,380
-16132,3300,-3436,-1132,-6313,-3335
-16396,3324,-3420,-746,-1349,346
-17088,3524,-3616,-1280,-6973,-3722
-16660,3592,-3612,-1520,-6179,-1541
-14964,2916,-3256,-1375,-2782,1877
-15592,3176,-3292,390,890,-2958
-15692,3216,-3332,-1276,-1355,2925
-14876,2896,-3200,471,2135,-1824
-16564,3428,-3536,-380,2475,2988
-15272,2952,-3268,0,1595,-161
-16800,3532,-3540,515,5822,2506
-16556,3196,-3420,-127,1565,1220
-16352,3480,-3540,827,6340,2039
-17312,3404,-3548,184,2857,1780
-15764,3348,-3456,569,4003,1376
-17008,3380,-3560,654,4438,1873
-15756,3320,-3372,44,591,368
-15956,3100,-3372,695,4147,1363
-15944,3320,-3240,-228,-1644,-705
-15032,2892,-3200,144,1542,1113
-16508,3344,-3444,-53,-2233,-2345
-15204,2940,-3268,-885,-2609,1324
-16664,3364,-3464,225,-1878,-3740
-16360,3304,-3452,-1506,-5443,1224
-16316,3312,-3436,118,-2739,-4155
-17352,3588,-3736,-1430,-5341,728
-15788,3108,-3356,-390,-4521,-3624
-17284,3652,-3524,-801,-3088,244
-15676,3084,-3412,-835,-5667,-2506
-16060,3344,-3476,-138,-594,-90
-15912,3132,-3300,-773,-4283,-1008
-14868,3100,-3296,79,75,-138
-16056,3108,-3368,-95,-116,513
-14844,3064,-3280,25,191,342
-16032,3188,-3380,667,3802,1453
-15924,3316,-3400,156,365,240
-15912,3092,-3452,904,5720,2671
-17168,3584,-3576,752,2392,-134
-15844,3196,-3440,661,4818,3505
-17388,3588,-3720,1468,4632,-702
-16196,3308,-3432,164,2765,3776
-16488,3360,-3416,1772,5094,-1343
-16456,3344,-3496,53,1381,3347
-15276,2960,-3256,1328,2687,-1511
-16532,3464,-3504,304,1347,2011
-15080,2924,-3256,260,-1394,-1067
-16036,3344,-3376,534,982,262
-16000,3116,-3348,-464,-4158,-508
-15592,3268,-3424,225,-1556,-1123
-16956,3376,-3588,-606,-4734,-564
-15808,3292,-3540,-339,-4513,-1422
-17304,3420,-3600,-309,-3398,-296
-16328,3436,-3576,-752,-6726,-1655
-16524,3316,-3468,-73,-2197,210
-16668,3420,-3572,-565,-6225,-1896
-15344,3024,-3324,-142,-1993,1186
-16444,3340,-3372,217,-3029,-2159
-14932,2916,-3212,-428,-2267,2221
-15700,3172,-3220,1112,812,-2138
-15560,3140,-3408,-212,-1003,2643
-15056,2940,-3200,1415,2620,-1360
-16540,3476,-3412,691,2339,2159
-15472,3024,-3328,1168,2466,-245
-16868,3544,-3568,1586,5460,1232
-16200,3176,-3536,1127,2256,97
-16608,3456,-3592,1947,6406,954
-17024,3300,-3468,1162,2391,574
-15852,3352,-3380,1718,4601,223
-16908,3284,-3464,1353,3204,801
-15440,3212,-3292,1025,924,-457
-16096,3160,-3392,1319,3286,1069
-15852,3324,-3364,537,-2066,-1190
-15212,3068,-3300,690,889,1605
-16548,3360,-3388,520,-2851,-1832
-15376,3056,-3376,-339,-3115,2094
-16720,3440,-3452,534,-2660,-2054
-16432,3368,-3540,-1023,-5855,2261
-16412,3268,-3540,360,-3244,-1754
-17240,3604,-3648,-933,-5838,2040
-15908,3160,-3428,66,-4256,-1341
-17036,3612,-3572,-486,-3937,1987
-15432,2964,-3344,-118,-4708,-798
-16184,3356,-3344,297,-1004,1375
-15492,3028,-3312,-105,-3883,61
-15136,3212,-3212,932,785,325
-16032,3192,-3360,566,-391,683
-14948,3052,-3376,1100,777,-559
-16132,3200,-3344,1471,3791,839
-15932,3276,-3364,1251,880,-1281
-16192,3216,-3372,1917,5839,937
-17040,3480,-3524,1708,2292,-2018
-15940,3196,-3452,1703,5123,1085
-17304,3600,-3608,2167,4041,-2582
-16036,3220,-3432,1130,2928,1343
-16520,3372,-3456,2286,4525,-2786
-15588,3076,-3368,678,938,1364
-15832,3144,-3388,1743,2572,-2450
-16132,3200,-3232,62,-944,2002
-15096,3008,-3180,841,-654,-1726
-16416,3444,-3468,62,-990,1923
-15604,3056,-3388,-308,-4434,-234
-16272,3388,-3408,8,-1486,1562
-16812,3356,-3504,-896,-5787,1063
-16092,3392,-3544,-375,-3460,1321
-17272,3464,-3524,-726,-4511,1854
-16104,3276,-3476,-789,-5476,1107
-16628,3336,-3432,-264,-2295,2229
-16236,3384,-3512,-725,-5618,526
-15420,3052,-3268,-22,-974,2404
-16144,3364,-3420,1,-3154,-428
-14740,2848,-3120,53,-558,2231
-15992,3328,-3456,966,324,-1501
-15112,2960,-3264,342,305,1601
-15936,3172,-3404,1846,3408,-2727
-16124,3264,-3348,673,1489,976
-16004,3208,-3500,2163,4344,-3482
-17176,3508,-3652,1131,3385,254
-16012,3160,-3468,1864,3481,-3553
-17200,3584,-3660,1472,4835,-228
-16080,3236,-3436,1244,1684,-3140
-16432,3412,-3472,1361,4802,-245
-16156,3232,-3344,648,45,-2336
-15428,3220,-3240,765,2750,232
-16256,3296,-3376,305,-529,-1236
-15108,3208,-3352,-271,-910,1007
-16224,3184,-3348,1,-602,-4
-15808,3224,-3456,-1142,-3811,2213
-16348,3220,-3360,-367,-1676,755
-16696,3552,-3568,-1512,-5298,2604
-16140,3136,-3484,-803,-2774,1674
-17388,3640,-3644,-1403,-4710,2582
-15872,3048,-3424,-1128,-3916,2148
-16848,3596,-3548,-809,-2747,1873
-15608,3072,-3324,-1210,-4144,2247
-15820,3256,-3368,-127,-559,643
-15700,3120,-3444,-860,-2682,1849
-14980,3068,-3336,386,582,-777
-15980,3168,-3420,-10,552,1009
-15064,3092,-3196,601,721,-2049
-16240,3260,-3352,921,3813,11
-16116,3308,-3452,769,979,-2999
-16332,3320,-3480,1312,5361,-688
-16892,3500,-3524,936,1726,-3306
-16356,3268,-3604,1301,5354,-1226
-17148,3604,-3440,1022,2233,-3532
-15808,3140,-3452,679,3491,-615
-16708,3420,-3516,941,2654,-3323
-15512,3140,-3244,-273,748,525
-15880,3208,-3420,615,2035,-2599
-15888,3284,-3344,-1017,-1343,1665
-15324,3020,-3248,-220,-337,-1322
-16488,3376,-3424,-1297,-1935,2512
-15592,3064,-3296,-1184,-3361,112
-16824,3556,-3516,-1335,-1894,2963
-16356,3272,-3552,-1798,-5432,1169
-16672,3488,-3564,-1347,-1994,3139
-16888,3428,-3584,-1840,-5522,1481
-16096,3256,-3432,-1341,-1849,3312
-16660,3352,-3456,-1390,-4105,842
-15356,3084,-3212,-1264,-2018,2619
-16088,3184,-3312,-583,-1112,54
-15144,3096,-3256,-1038,-1728,1453
-15416,3068,-3284,188,1744,-748
-15776,3284,-3340,-419,-177,-87
-15280,2940,-3252,491,3010,-1231
-16576,3508,-3528,442,2384,-1747
-15796,3116,-3372,519,2955,-1483
-16988,3592,-3656,1099,4597,-2908
-16476,3268,-3464,308,2524,-1486
-16732,3496,-3528,1194,5195,-3243
-16756,3372,-3576,57,2242,-1147
-15828,3272,-3476,714,3762,-2940
-16592,3300,-3392,-218,1680,-669
-15276,3152,-3276,-142,1106,-1894
-16080,3224,-3416,-520,1511,399
-15584,3168,-3224,-1035,-2128,-1012
-15784,3124,-3236,-1018,364,1631
-16336,3392,-3420,-1605,-3913,-283
-15840,3180,-3476,-1713,-1867,2740
-17052,3456,-3592,-1637,-4006,170
-16192,3284,-3380,-2329,-4067,3469
-17008,3440,-3532,-1499,-3200,237
-16384,3376,-3460,-2512,-4941,3614
-16352,3292,-3448,-1253,-2295,1
-16336,3328,-3548,-2184,-3838,3055
-15336,2964,-3232,-1073,-1682,-333
-16032,3304,-3352,-1339,-1047,1889
-15912,3196,-3272,-791,648,582
-15928,3236,-3444,176,2323,-2574
-16672,3304,-3560,526,5657,-676
-16664,3504,-3500,136,2437,-2874
-16384,3252,-3456,471,5760,-720
-16976,3492,-3556,82,2437,-2817
-15796,3128,-3436,-87,4065,-218
-16540,3444,-3432,-52,2303,-2600
-15388,3068,-3308,-967,1208,625
-15944,3228,-3316,-355,1477,-2169
-15736,3216,-3308,-1758,-1538,1466
-15608,3160,-3228,-924,-461,-1439
-16504,3356,-3328,-2202,-3042,2008
-15744,3104,-3460,-1670,-3051,-695
-17072,3540,-3592,-2302,-3312,2189
-16152,3276,-3524,-2200,-5065,-185
-17100,3588,-3640,-2239,-3086,2324
-16272,3272,-3492,-2285,-5545,-220
-16336,3284,-3440,-1871,-1886,2008
-16244,3284,-3420,-2028,-4434,-259
-15300,3140,-3324,-1644,-1357,1447
-15976,3192,-3396,-1253,-1173,-393
-15116,3072,-3312,-1424,-1127,603
-15468,3056,-3168,-553,2134,-281
-15896,3340,-3276,-899,446,-529
-15336,3016,-3268,-370,3508,181
-16604,3492,-3556,-36,3286,-1665
-15948,3132,-3412,-430,3439,615
-16680,3396,-3612,559,5359,-2307
-16820,3420,-3516,-471,3471,714
-16348,3256,-3528,528,5208,-2353
-16712,3388,-3460,-513,2959,540
-15924,3144,-3344,167,3727,-2046
-16540,3328,-3472,-608,2851,703
-15404,3072,-3220,-603,480,-1669
-15872,3224,-3328,-713,2141,607
-15868,3192,-3252,-1304,-2024,-1120
-15488,3196,-3260,-1260,-442,491
-16500,3264,-3404,-1554,-2682,-678
-15868,3244,-3384,-1953,-3799,305
-16676,3320,-3456,-1606,-2706,-182
-16688,3412,-3592,-2271,-5672,-60
-16428,3252,-3480,-1778,-3146,401
-17032,3632,-3628,-1998,-5137,-563
-15980,3120,-3432,-1975,-3848,1009
-16584,3372,-3472,-1360,-2992,-1123
-15520,3116,-3332,-1946,-3480,1313
-15724,3148,-3256,-772,-705,-1334
-15712,3216,-3204,-1526,-1534,1516
-15008,3016,-3312,-507,597,-1293
-15984,3336,-3392,-687,1903,1229
-15380,3104,-3276,-484,1160,-701
-16080,3324,-3452,42,4675,643
-16428,3300,-3420,-220,2481,-133
-16044,3364,-3516,325,5137,294
-17056,3384,-3648,240,4346,142
-16332,3364,-3468,175,3888,-9
-16852,3356,-3560,504,5387,349
-16384,3364,-3404,-13,2263,-444
-15924,3120,-3396,255,4311,692
-16348,3332,-3416,-67,1352,-1085
-15380,3072,-3236,-503,1226,1058
-15340,2988,-3308,-941,-1402,-30
-16252,3372,-3540,-895,-2887,-1865
-16916,3456,-3604,-1802,-4834,857
-16228,3244,-3476,-1229,-4553,-1753
-17008,3508,-3512,-1503,-3747,720
-16168,3220,-3420,-1427,-5370,-1396
-16308,3404,-3508,-1077,-2167,647
-16096,3224,-3344,-1241,-4305,-933
-15276,3128,-3260,-786,-1095,576
-15944,3180,-3248,-633,-1296,-423
-15048,3008,-3228,-628,-530,540
-15664,3124,-3228,75,2172,190
-15772,3288,-3396,-264,758,237
-15632,3100,-3372,362,4014,928
-16692,3460,-3576,399,3017,-224
-15964,3124,-3416,488,4374,1208
-17108,3516,-3668,844,4616,-278
-16308,3280,-3372,307,3625,1496
-16704,3432,-3480,1108,5068,-792
-16508,3396,-3544,144,2672,1579
-15884,3176,-3424,853,3406,-1132
-16368,3276,-3436,61,2061,1265
-15356,3096,-3304,144,290,-1130
-15880,3312,-3368,11,1193,699
-15852,3112,-3360,-498,-2489,-980
-15676,3268,-3440,-383,-975,126
-16448,3280,-3520,-779,-3510,-786
-15908,3324,-3460,-994,-3859,-249
-16836,3356,-3656,-836,-3452,-588
-16532,3400,-3564,-1338,-5660,-479
-16508,3240,-3536,-825,-3335,-213
-16728,3408,-3508,-1240,-5476,-363
-15940,3096,-3496,-784,-3065,92
-16472,3412,-3400,-694,-3449,-688
-15372,3024,-3272,-825,-2730,918
-15752,3212,-3220,41,-600,-1012
-15456,3060,-3140,-609,-1250,1564
-15220,3096,-3292,480,1382,-972
-15968,3284,-3328,46,1593,1568
-15520,3084,-3276,579,2111,-589
-16452,3404,-3516,784,4405,1214
-16284,3224,-3476,650,2625,-192
-16436,3484,-3584,1163,5519,822
-16956,3368,-3476,868,3397,1
-16164,3344,-3532,1079,4524,429
-16872,3348,-3436,1080,4000,36
-15944,3348,-3456,685,2266,94
-16128,3160,-3364,968,3314,-61
-15916,3280,-3360,282,53,-267
-15428,3056,-3284,427,1222,350
-16104,3292,-3296,132,-1213,-937
-15516,3044,-3288,-418,-2073,917
-16316,3316,-3432,17,-2071,-1354
-16160,3248,-3596,-1025,-4400,1174
-16188,3308,-3488,-247,-3363,-1316
-16932,3500,-3672,-1080,-4904,1242
-16244,3288,-3460,-608,-4743,-921
-16940,3496,-3536,-765,-3912,1070
-16140,3164,-3436,-792,-5190,-386
-16220,3320,-3432,-332,-2305,823
-15936,3172,-3440,-564,-3909,49
-15332,3136,-3220,-18,-1182,528
-15816,3116,-3276,53,-1039,139
-15044,3080,-3320,263,-44,325
-15748,3112,-3324,799,2295,371
-15820,3292,-3432,599,1108,-150
-15804,3152,-3392,1175,4208,564
-16640,3464,-3580,1182,2940,-821
-16128,3256,-3524,1192,4316,687
-16984,3476,-3556,1644,4485,-1381
-16468,3280,-3440,1001,3409,796
-16532,3376,-3540,1716,4617,-1679
-16552,3392,-3464,743,2481,829
-15756,3208,-3356,1308,2849,-1504
-16216,3336,-3448,591,1722,583
-15396,3052,-3224,492,-193,-912
-15872,3268,-3284,483,594,331
-15832,3216,-3328,-212,-2614,-67
-15924,3252,-3364,-82,-1463,631
-16492,3360,-3328,-610,-4125,264
-16056,3324,-3460,-620,-3835,725
-16892,3444,-3496,-636,-3974,795
-16416,3384,-3664,-949,-5466,836
-16608,3304,-3492,-503,-3338,1177
-16584,3456,-3532,-829,-5291,675
-15864,3152,-3384,-438,-2799,1502
-16252,3348,-3424,-240,-3249,172
-15252,3012,-3264,-346,-2180,1724
-15712,3156,-3280,497,-385,-570
-15400,3064,-3400,26,-805,1509
-15300,3052,-3304,1049,1664,-1122
-16032,3256,-3380,646,1711,746
-15552,3120,-3404,1252,2403,-1275
-16536,3388,-3512,1405,4149,-184
-16220,3168,-3476,1517,3269,-1950
-16804,3484,-3584,1579,5053,-293
-16564,3324,-3572,1333,2653,-1959
-16300,3364,-3548,1495,4705,-563
-16620,3344,-3516,1136,2326,-1636
-15720,3260,-3428,892,2473,-530
-16188,3280,-3460,862,2025,-1009
-15640,3224,-3348,173,-386,-356
-15592,3128,-3328,320,651,78
-16080,3324,-3376,-291,-2155,-236
-15568,3068,-3272,-561,-1947,1335
-16496,3380,-3360,-456,-2762,-51
-16196,3236,-3520,-1267,-4285,2294
-16604,3356,-3532,-633,-3249,252
-16780,3420,-3588,-1462,-4991,2725
-16388,3284,-3520,-719,-3577,536
-16704,3400,-3432,-1328,-4184,2704
-15828,3200,-3440,-745,-3460,489
-16228,3336,-3432,-734,-2063,2202
-15364,3060,-3304,-510,-2766,138
-15684,3140,-3264,-48,302,1366
-15412,3088,-3220,-64,-979,-479
-15232,3092,-3244,490,1922,406
-16052,3244,-3416,742,1610,-1191
-15692,3256,-3396,768,2583,-420
-16516,3272,-3444,1320,3889,-1834
-16360,3420,-3460,901,2853,-1031
-16576,3264,-3452,1488,4831,-2168
-16796,3456,-3540,848,2942,-1358
-16152,3220,-3420,1176,4093,-1925
-16616,3452,-3524,722,2754,-1462
-15656,3100,-3420,554,2192,-1488
-16160,3384,-3412,296,1786,-841
-15536,3092,-3320,-369,-386,-328
-15788,3212,-3420,-222,351,-379
-15956,3200,-3456,-1036,-2286,842
-15744,3208,-3348,-847,-1887,211
-16568,3312,-3448,-1429,-3117,1724
-16140,3312,-3500,-1469,-4041,808
-16836,3376,-3548,-1566,-3088,2180
-16536,3376,-3548,-1808,-5072,1133
-16544,3324,-3536,-1515,-2773,2297
-16456,3432,-3568,-1650,-4584,907
-15860,3080,-3336,-1390,-2200,2125
-16184,3260,-3436,-1062,-2580,289
-15224,3000,-3264,-1029,-1202,1610
-15796,3256,-3348,-351,12,-581
-15316,3048,-3252,-584,196,853
-15716,3144,-3328,393,2468,-1564
-15988,3224,-3372,-124,1864,161
-15876,3220,-3320,749,3637,-2229
-16744,3436,-3616,365,3623,-520
-16220,3236,-3452,734,3658,-2453
-16932,3428,-3596,611,4769,-934
-16412,3276,-3492,405,2863,-2360
-16432,3412,-3576,444,4555,-906
-16328,3304,-3456,-35,1775,-1964
-15756,3204,-3348,-138,2766,-484
-16048,3200,-3380,-441,767,-1285
-15416,3172,-3252,-900,-46,124
-15992,3180,-3452,-849,-277,-462
-15804,3228,-3260,-1613,-2676,619
-16220,3208,-3392,-1358,-1907,115
-16552,3380,-3520,-2112,-4177,1229
-16276,3236,-3580,-1833,-3320,757
-16988,3556,-3596,-2184,-4318,1245
-16224,3164,-3428,-2128,-4250,1088
-16684,3472,-3524,-1897,-3267,1007
-16088,3208,-3396,-2150,-4105,1159
-15936,3344,-3384,-1462,-1738,488
-15804,3176,-3424,-1738,-2547,989
-15232,3080,-3316,-1047,-321,-123
-15784,3180,-3308,-1043,235,604
-15196,3020,-3284,-684,802,-711
-15892,3216,-3368,-340,3077,184
-15944,3288,-3356,-345,2018,-1232
-16144,3272,-3424,89,4743,-113
-16604,3348,-3520,-29,3257,-1472
-16368,3276,-3452,167,5122,-281
-16916,3444,-3568,207,3960,-1742
-16192,3336,-3496,-67,3999,-90
-16556,3448,-3356,201,3803,-1792
-15940,3216,-3388,-612,2093,207
-15848,3240,-3388,-184,2493,-1666
-15968,3276,-3396,-1076,236,466
-15376,3084,-3316,-835,-40,-1201
-16080,3364,-3320,-1405,-1074,497
-15700,3212,-3336,-1591,-2903,-696
-16364,3372,-3420,-1626,-2178,497
-16336,3264,-3500,-2058,-4716,-332
-16484,3400,-3620,-1874,-3207,498
-16852,3432,-3492,-2117,-5001,-160
-16224,3348,-3424,-1936,-4528,-260
-15164,3068,-3248,-1252,-662,946
-15684,3196,-3300,-700,258,-723
-15320,3024,-3332,-956,722,1019
-15744,3140,-3392,-100,2842,-872
-15984,3240,-3368,-548,2450,1008
-16008,3204,-3468,226,4313,-881
-16740,3436,-3604,-193,3978,869
-16244,3328,-3428,310,4418,-818
-16872,3440,-3564,130,4742,665
-16272,3244,-3508,143,3409,-785
-16416,3420,-3528,126,4354,474
-16080,3200,-3436,-197,1709,-809
-15792,3204,-3292,-193,2663,296
-15920,3104,-3216,-571,-4,-884
-15496,3180,-3364,-800,54,217
-16112,3284,-3472,-990,-1952,-1125
-15744,3172,-3308,-1418,-2632,151
-16408,3324,-3460,-1136,-2736,-1131
-16420,3364,-3532,-1770,-4602,-13
-16456,3348,-3544,-1353,-3554,-827
-16832,3544,-3704,-1709,-4824,-321
-16208,3192,-3516,-1556,-4242,-345
-16628,3476,-3540,-1289,-3606,-623
-15960,3212,-3324,-1535,-4021,264
-15768,3284,-3504,-860,-1955,-759
-15764,3180,-3448,-1198,-2272,722
-15184,3052,-3208,-570,-709,-649
-15748,3124,-3300,-551,604,962
-15340,3108,-3220,-393,439,-281
-15720,3180,-3308,10,3129,992
-15964,3276,-3256,64,2250,-79
-16192,3348,-3476,384,4770,1200
-16664,3368,-3512,402,3478,-98
-16336,3272,-3472,486,4623,1191
-16896,3440,-3620,739,4380,-197
-16248,3368,-3508,309,3412,1029
-16316,3248,-3456,745,4096,-276
-16184,3356,-3460,111,1936,505
-15592,3080,-3308,292,2132,-172
-15996,3276,-3328,4,775,-269
-15444,3080,-3316,-391,-705,131
-15856,3236,-3368,-184,-648,-1016
-16060,3188,-3224,-899,-2844,226
-15892,3232,-3420,-548,-2692,-1355
-16668,3368,-3468,-1092,-3693,179
-16312,3364,-3440,-974,-4664,-1285
-16812,3472,-3520,-1046,-3779,158
-16472,3376,-3576,-1108,-5335,-1115
-16380,3392,-3520,-883,-3238,259
-16408,3304,-3464,-951,-4408,-773
-15604,3236,-3320,-765,-2682,455
-15944,3256,-3356,-476,-2020,-399
-15316,3148,-3372,-541,-1749,511
-15444,3124,-3236,39,582,128
-15704,3252,-3364,-82,170,344
-15428,3064,-3364,332,2179,778
-16156,3388,-3396,595,2726,-5
-15960,3196,-3384,423,2964,1245
-16324,3316,-3616,1088,4429,-253
-16640,3340,-3588,601,3577,1323
-16428,3324,-3616,1201,4594,-429
-16808,3464,-3588,789,4036,1079
-15952,3204,-3364,391,1481,462
-15640,3132,-3316,15,-1134,-809
-15684,3140,-3408,-61,-397,293
-16152,3224,-3496,-383,-2778,-880
-15900,3240,-3332,-621,-2946,275
-16572,3364,-3544,-529,-3450,-829
-16396,3328,-3548,-1025,-4777,293
-16588,3380,-3508,-658,-3822,-554
-16728,3480,-3536,-1107,-5104,289
-16228,3268,-3536,-758,-3893,-120
-16440,3384,-3484,-768,-3814,83
-15756,3184,-3300,-744,-3437,452
-17324,6732,-3360,-12802,-3302,-1046
-15592,88,164,-2859,2249,-2574
-18168,4260,1336,8968,-7621,6444
-11624,7056,344,-11540,1364,-245
-19372,-156,2428,-5088,-1308,-323
-16460,4820,3024,861,-10178,-1471
-13656,2928,4024,-8192,4693,1992
-18640,432,5908,8452,-1635,-1459
-10836,4324,7416,11340,-9950,10540
-13632,3760,5668,3266,-12378,-5242
-16868,3636,7008,5782,1815,3572
-12832,2532,7448,-7760,-11082,-6314
-13008,4272,6740,-11146,808,-5275
-18768,1952,8000,-21831,-4521,1021
-9256,-220,7788,-11313,-3059,2493
-14072,-2680,9516,-8673,4202,55
-14128,-2652,8208,-1411,4104,1151
-12100,-2448,6452,-4296,6660,464
-16836,-724,6768,-1645,3660,1574
-14852,1644,5436,-2717,-1096,4877
-15128,-1600,3800,-12452,4950,-11970
-13368,-5184,4520,1974,3349,1824
-8844,-2712,-296,-3012,2934,-1563
-17528,-5228,6996,-3106,1977,323
-11352,-5948,4080,-1231,-824,1949
-17268,-3636,2320,868,6385,-2587
-19824,-4316,1908,-1286,-4547,-2552
-14708,-2012,1328,-3352,-511,5374
