ax,ay,az,gx,gy,gz
-15328,5232,-1764,-3827,-1493,-1771
-15076,5092,-1652,-2895,1852,1147
-15636,5020,-1756,-2079,4286,619
-16312,5504,-1952,-1646,5354,-644
-16184,5456,-1868,-2006,4978,2649
-15480,5068,-1676,-2942,2320,1393
-15492,5124,-1700,-3941,-700,-2730
-16152,5524,-1820,-4736,-2148,-2588
-16272,5360,-1804,-4926,-1996,-2433
-15560,5196,-1812,-4497,-789,-4858
-15152,5164,-1776,-4011,1508,-1360
-15572,5092,-1780,-3770,2886,3418
-16320,5376,-1748,-3817,2402,3130
-16416,5592,-1784,-4040,1595,3423
-15624,5144,-1720,-4327,1128,4238
-15048,4768,-1680,-4167,849,-1113
-15992,5160,-1768,-3763,1990,-4710
-16020,5344,-1776,-3616,3057,-5419
-15360,5228,-1772,-4202,2621,-655
-15344,5056,-1724,-5088,678,2114
-16040,5264,-1736,-5745,-1627,624
-16408,5532,-1932,-6037,-2323,1808
-15820,5188,-1816,-5804,-1577,1891
-15024,4872,-1664,-4859,350,-1731
-15364,5192,-1792,-3750,3439,-1399
-16228,5396,-1880,-3140,5796,1485
-16288,5336,-1856,-2952,5719,-45
-15784,5228,-1772,-3472,4032,3
-15408,5040,-1688,-4542,1522,1241
-15732,5116,-1708,-5360,-1168,-2011
-16252,5468,-1820,-5597,-2092,-4865
-16060,5388,-1892,-5357,-792,-2540
-15252,4964,-1636,-4788,817,-2472
-15188,5084,-1684,-4295,2084,-914
-16072,5448,-1728,-4231,2669,4105
-16560,5404,-1824,-4358,1725,5012
-16056,5272,-1836,-4404,635,2113
-15292,5068,-1768,-4265,781,1605
-15184,4904,-1676,-3832,1533,-1073
-15888,5160,-1848,-3198,2614,-5489
-16420,5464,-1864,-2914,3787,-4365
-15880,5212,-1752,-3285,3514,-1709
-15336,5032,-1792,-3952,1541,-1534
-15716,5292,-1804,-4759,-746,1181
-16288,5384,-1836,-5360,-2274,3400
-16176,5272,-1840,-5205,-2780,205
-15444,5184,-1792,-4523,-1059,-19
-15152,4980,-1724,-3443,1730,638
-15728,5116,-1880,-2442,3973,-1332
-16336,5512,-1808,-1904,5362,-980
-16148,5332,-1820,-2027,5096,1700
-15436,5044,-1804,-2657,2624,37
-15404,5128,-1764,-3577,-254,-1539
-16100,5408,-1808,-4331,-2251,-737
-16364,5368,-1872,-4494,-3143,-2483
-15784,5324,-1744,-3969,-2153,-3713
-15108,5092,-1732,-3142,405,-274
-15248,4924,-1792,-2328,2567,1789
-16116,5336,-1844,-1762,3489,1771
-16428,5496,-1788,-1618,3507,4024
-15764,5164,-1676,-1901,1989,3098
-15224,5048,-1684,-2204,84,-1120
-15608,5256,-1680,-2452,-911,-2600
-16212,5328,-1764,-2514,-1018,-3380
-16124,5336,-1664,-2253,-707,-5452
-15480,5256,-1788,-2044,335,-2640
-15196,5132,-1760,-1880,1093,1706
-15908,5192,-1760,-1715,907,2711
-16348,5500,-1784,-1557,676,4020
-16016,5336,-1712,-1372,653,5052
-15256,4972,-1676,-1147,149,1164
-15296,5132,-1656,-927,-106,-2610
-15988,5412,-1700,-829,128,-3185
-16340,5372,-1804,-767,134,-4662
-15836,5344,-1680,-705,208,-4583
-15288,5128,-1720,-755,541,154
-15428,5048,-1720,-798,325,2794
-16196,5384,-1848,-728,-279,3295
-16308,5480,-1748,-590,-421,5134
-15672,5092,-1772,-369,-547,3428
-15116,5036,-1712,-67,-707,-1130
-15560,5260,-1780,240,-319,-3060
-16208,5276,-1840,424,131,-3639
-16232,5340,-1812,481,43,-5138
-15476,5252,-1812,397,91,-2293
-15232,5132,-1744,312,106,2036
-15904,5220,-1772,331,-265,3358
-16356,5456,-1776,614,-345,4176
-15944,5248,-1812,898,-130,4958
-15312,4948,-1688,1159,-507,1332
-15320,5108,-1724,1181,-1154,-2439
-16088,5484,-1800,1041,-1587,-2979
-16372,5428,-1840,953,-1932,-4357
-15772,5288,-1724,1050,-1671,-3895
-15084,5132,-1692,1363,-433,290
-15460,5100,-1712,1803,726,2839
-16180,5432,-1808,2295,1327,3056
-16268,5512,-1936,2536,1441,4490
-15556,5092,-1768,2452,478,3047
-15296,4928,-1732,2049,-1557,-726
-15736,5260,-1824,1459,-3313,-1941
-16236,5392,-1788,1078,-4229,-1823
-16008,5296,-1880,1250,-4118,-2966
-15304,5212,-1724,1803,-2420,-1174
-15172,5068,-1680,2692,176,1454
-15804,5208,-1796,3623,2227,894
-16336,5580,-1748,4128,3316,1694
-15844,5248,-1796,3947,2300,1499
-15440,5076,-1724,3159,-502,-275
-15684,5220,-1836,2064,-3359,476
-16200,5384,-1840,1371,-5165,2053
-16196,5328,-1876,1361,-5514,965
-15460,5248,-1808,2069,-3902,810
-14996,4956,-1716,3076,-1148,924
-15488,5076,-1808,4033,984,-1518
-16304,5480,-1784,4399,1830,-3558
-16244,5420,-1848,4109,1546,-2123
-15576,5144,-1800,3478,136,-1156
-15360,5060,-1784,2828,-1553,238
-15912,5296,-1760,2408,-2358,3700
-16332,5332,-1812,2466,-2285,5410
-16004,5288,-1728,2788,-2061,3319
-15308,5172,-1760,3024,-1606,1994
-15328,5060,-1756,3134,-1582,-674
-16044,5308,-1716,3051,-2257,-4405
-16368,5544,-1916,2809,-2448,-4057
-15772,5180,-1692,2790,-2034,-2234
-15300,5068,-1700,3003,-1280,-983
-15496,5260,-1784,3379,222,2233
-16168,5352,-1716,3800,1591,4338
-16156,5280,-1824,4086,1678,2714
-15676,5260,-1740,3762,558,1925
-15308,5072,-1692,3010,-1589,960
-15824,5232,-1812,2067,-4114,-1324
-16440,5552,-1856,1402,-5504,-1235
-15964,5340,-1740,1410,-4866,150
-15168,4972,-1836,2199,-2674,-717
-15192,5128,-1816,3177,378,-109
-15856,5336,-1764,4026,2819,422
-16388,5408,-1844,4192,3189,-1235
-15916,5364,-1736,3565,1909,-713
-15316,5044,-1680,2594,-406,900
-15540,5164,-1568,1570,-2994,1078
-16220,5468,-1804,931,-4360,2338
-16212,5380,-1824,819,-4047,3581
-15480,5060,-1796,1314,-2881,1444
-15152,5064,-1696,2064,-922,-527
-15644,5228,-1812,2640,875,-1641
-16188,5360,-1776,2856,1548,-3905
-16108,5416,-1888,2531,1304,-3610
-15572,5172,-1696,1900,446,-648
-15408,5060,-1684,1210,-1036,1407
-16156,5252,-1712,-11199,-2322,375
-14152,3640,-3028,-616,-2592,1789
-17416,2436,992,-3674,-4732,-17256
-15016,4816,1844,-10244,-1790,-853
-15024,6808,1076,328,7945,-7384
-13372,8120,-4324,5297,-5273,13281
-12180,872,-68,23328,5270,7630
-14356,-1808,2320,4672,-195,28561
-10004,8584,-2368,1640,-2004,29266
-540,19672,-252,3496,17448,32767
-5432,16248,-2452,-4104,1509,-9409
-416,22812,4868,16675,7827,-8594
532,15836,-4020,-626,-6380,12238
-5548,18756,436,-4762,-15002,3812
1712,10000,-1508,-960,-15299,3156
1572,15796,-4368,6646,-1905,2144
1256,15984,-5784,-517,-4098,6447
3816,13776,-4684,-6973,-2057,2709
3236,15264,-2784,-1294,-31,-601
